hour_index,timestamp,source_chunk,max_branch_pf_error_mw,max_bus_angle_error_deg,max_result_pg_error_mw,max_released_operator_error_mw,max_corrected_operator_error_mw,max_independent_nodal_residual_mw,reference_angle_error_deg,max_active_rated_branch_overload_mw,replay_passed
48,2019-01-02T23:00:00,annual_1.mat,3.495870259939693e-12,1.7053025658242404e-13,4.774847184307873e-12,2.7284841053187847e-12,6.821210263296962e-12,3.183231456205249e-12,0.0,511.8810692919094,True
49,2019-01-03T00:00:00,annual_1.mat,6.87805368215777e-12,7.105427357601002e-14,4.547473508864641e-13,4.320099833421409e-12,7.73070496506989e-12,6.252776074688882e-12,0.0,515.0349039433162,True
50,2019-01-03T01:00:00,annual_1.mat,5.4001247917767614e-12,1.4210854715202004e-13,1.1368683772161603e-12,3.183231456205249e-12,8.412825991399586e-12,4.433786671143025e-12,0.0,542.1101982692891,True
51,2019-01-03T02:00:00,annual_1.mat,4.959588295605499e-12,1.5631940186722204e-13,4.774847184307873e-12,3.751665644813329e-12,7.503331289626658e-12,4.320099833421409e-12,0.0,550.9929023207529,True
52,2019-01-03T03:00:00,annual_1.mat,4.945377440890297e-12,1.5631940186722204e-13,2.5011104298755527e-12,3.865352482534945e-12,6.139089236967266e-12,6.480149750132114e-12,0.0,545.0349697200559,True
53,2019-01-03T04:00:00,annual_1.mat,5.115907697472721e-12,8.526512829121202e-14,6.821210263296962e-13,2.9558577807620168e-12,8.640199666842818e-12,3.353761712787673e-12,0.0,572.924415702763,True
54,2019-01-03T05:00:00,annual_1.mat,6.87805368215777e-12,1.7053025658242404e-13,4.774847184307873e-12,5.4569682106375694e-12,6.366462912410498e-12,4.604316927725449e-12,0.0,598.2014973343663,True
55,2019-01-03T06:00:00,annual_1.mat,4.661160346586257e-12,1.4210854715202004e-13,4.092726157978177e-12,4.547473508864641e-12,8.185452315956354e-12,3.637978807091713e-12,0.0,560.040186753303,True
56,2019-01-03T07:00:00,annual_1.mat,4.604316927725449e-12,2.2737367544323206e-13,7.048583938740194e-12,7.048583938740194e-12,8.185452315956354e-12,5.229594535194337e-12,0.0,617.5735009638624,True
57,2019-01-03T08:00:00,annual_1.mat,7.44648787076585e-12,2.8421709430404007e-13,9.777068044058979e-12,7.560174708487466e-12,1.3642420526593924e-11,8.355982572538778e-12,0.0,652.4592614488478,True
58,2019-01-03T09:00:00,annual_1.mat,6.480149750132114e-12,2.5579538487363607e-13,6.366462912410498e-12,6.821210263296962e-12,4.888534022029489e-12,3.524291969370097e-12,0.0,581.8161172775384,True
59,2019-01-03T10:00:00,annual_1.mat,5.7980287238024175e-12,1.7053025658242404e-13,8.185452315956354e-12,4.547473508864641e-12,6.366462912410498e-12,1.0089706847793423e-11,0.0,597.5644998300157,True
60,2019-01-03T11:00:00,annual_1.mat,8.242295734817162e-12,1.9895196601282805e-13,1.1368683772161603e-12,6.821210263296962e-12,1.2732925824820995e-11,7.901235221652314e-12,0.0,608.9920297279414,True
61,2019-01-03T12:00:00,annual_1.mat,6.195932655828074e-12,1.9895196601282805e-13,3.751665644813329e-12,4.547473508864641e-12,5.9117155615240335e-12,8.924416761146858e-12,0.0,603.5039210973406,True
62,2019-01-03T13:00:00,annual_1.mat,7.190692485892214e-12,2.2737367544323206e-13,3.410605131648481e-12,5.002220859751105e-12,8.185452315956354e-12,3.808509063674137e-12,0.0,627.6507136846532,True
63,2019-01-03T14:00:00,annual_1.mat,8.384404281969182e-12,2.2737367544323206e-13,5.4569682106375694e-12,2.9558577807620168e-12,1.0686562745831907e-11,4.376943252282217e-12,0.0,609.1691711134025,True
64,2019-01-03T15:00:00,annual_1.mat,4.661160346586257e-12,1.9895196601282805e-13,7.73070496506989e-12,6.821210263296962e-12,1.0913936421275139e-11,7.389644451905042e-12,0.0,629.5122447562683,True
65,2019-01-03T16:00:00,annual_1.mat,6.139089236967266e-12,1.9895196601282805e-13,5.229594535194337e-12,4.774847184307873e-12,1.0913936421275139e-11,2.2168933355715126e-12,0.0,761.3853100908145,True
66,2019-01-03T17:00:00,annual_1.mat,5.5706550483591855e-12,1.7053025658242404e-13,5.4569682106375694e-12,5.6843418860808015e-12,5.9117155615240335e-12,1.0373923942097463e-11,0.0,856.2425382513582,True
67,2019-01-03T18:00:00,annual_1.mat,4.718003765447065e-12,1.9895196601282805e-13,6.821210263296962e-12,6.366462912410498e-12,7.958078640513122e-12,2.7284841053187847e-12,0.0,783.4765076401322,True
68,2019-01-03T19:00:00,annual_1.mat,8.29913915367797e-12,1.7053025658242404e-13,3.296918293926865e-12,4.945377440890297e-12,7.958078640513122e-12,9.237055564881302e-12,0.0,669.6223193315273,True
69,2019-01-03T20:00:00,annual_1.mat,6.821210263296962e-12,1.8474111129762605e-13,4.661160346586257e-12,3.865352482534945e-12,1.3415046851150692e-11,5.9117155615240335e-12,0.0,633.2517380980282,True
70,2019-01-03T21:00:00,annual_1.mat,5.4569682106375694e-12,2.2737367544323206e-13,5.343281372915953e-12,5.229594535194337e-12,8.640199666842818e-12,8.668621376273222e-12,0.0,621.5847958322853,True
71,2019-01-03T22:00:00,annual_1.mat,7.44648787076585e-12,1.4210854715202004e-13,2.9558577807620168e-12,5.343281372915953e-12,8.86757334228605e-12,9.833911462919787e-12,0.0,627.2560102438346,True
72,2019-01-03T23:00:00,annual_1.mat,5.229594535194337e-12,1.7053025658242404e-13,3.979039320256561e-12,5.4569682106375694e-12,8.86757334228605e-12,8.270717444247566e-12,0.0,608.5434585081175,True
73,2019-01-04T00:00:00,annual_1.mat,6.707523425575346e-12,1.7053025658242404e-13,3.865352482534945e-12,8.640199666842818e-12,5.229594535194337e-12,7.73070496506989e-12,0.0,561.9823507399144,True
74,2019-01-04T01:00:00,annual_1.mat,5.6274984672199935e-12,1.4210854715202004e-13,4.092726157978177e-12,4.774847184307873e-12,7.275957614183426e-12,7.16227077646181e-12,0.0,559.9491622598514,True
75,2019-01-04T02:00:00,annual_1.mat,5.6843418860808015e-12,1.4210854715202004e-13,2.9558577807620168e-12,5.002220859751105e-12,3.637978807091713e-12,7.645439836778678e-12,0.0,498.34711886147466,True
76,2019-01-04T03:00:00,annual_1.mat,4.888534022029489e-12,1.7053025658242404e-13,5.002220859751105e-12,3.410605131648481e-12,8.640199666842818e-12,2.7355895326763857e-12,0.0,504.0623807618007,True
77,2019-01-04T04:00:00,annual_1.mat,3.183231456205249e-12,1.4210854715202004e-13,4.320099833421409e-12,4.092726157978177e-12,5.6843418860808015e-12,5.5280224842135794e-12,0.0,439.6891574103388,True
78,2019-01-04T05:00:00,annual_1.mat,6.139089236967266e-12,1.9895196601282805e-13,6.366462912410498e-12,4.206412995699793e-12,7.275957614183426e-12,5.9543481256696396e-12,0.0,501.1889745791391,True
79,2019-01-04T06:00:00,annual_1.mat,6.30961949354969e-12,1.4210854715202004e-13,3.865352482534945e-12,4.092726157978177e-12,6.59383658785373e-12,6.0822458181064576e-12,0.0,454.32619686249814,True
80,2019-01-04T07:00:00,annual_1.mat,5.6843418860808015e-12,1.7053025658242404e-13,2.5011104298755527e-12,5.229594535194337e-12,8.185452315956354e-12,7.474909580196254e-12,0.0,501.1813016269681,True
81,2019-01-04T08:00:00,annual_1.mat,7.560174708487466e-12,2.8421709430404007e-13,1.0459189070388675e-11,7.275957614183426e-12,8.185452315956354e-12,1.1482370609883219e-11,0.0,474.76224868723557,True
82,2019-01-04T09:00:00,annual_1.mat,4.774847184307873e-12,1.7053025658242404e-13,4.206412995699793e-12,3.410605131648481e-12,7.73070496506989e-12,3.410605131648481e-12,0.0,459.64848689012126,True
83,2019-01-04T10:00:00,annual_1.mat,4.320099833421409e-12,2.2737367544323206e-13,7.048583938740194e-12,6.821210263296962e-12,1.1141310096718371e-11,3.19033688356285e-12,0.0,483.09844189722,True
84,2019-01-04T11:00:00,annual_1.mat,4.831690603168681e-12,1.9895196601282805e-13,4.774847184307873e-12,7.048583938740194e-12,7.73070496506989e-12,5.172751116333529e-12,0.0,582.6620326416753,True
85,2019-01-04T12:00:00,annual_1.mat,9.265477274311706e-12,2.5579538487363607e-13,7.503331289626658e-12,8.753886504564434e-12,1.2278178473934531e-11,8.29913915367797e-12,0.0,512.743817571007,True
86,2019-01-04T13:00:00,annual_1.mat,5.8548721426632255e-12,2.8421709430404007e-13,7.048583938740194e-12,5.4569682106375694e-12,1.0913936421275139e-11,3.637978807091713e-12,0.0,517.806833484906,True
87,2019-01-04T14:00:00,annual_1.mat,7.673861546209082e-12,2.2737367544323206e-13,7.958078640513122e-12,7.275957614183426e-12,7.73070496506989e-12,7.30437932361383e-12,0.0,516.2161673089006,True
88,2019-01-04T15:00:00,annual_1.mat,6.195932655828074e-12,2.2737367544323206e-13,4.320099833421409e-12,4.774847184307873e-12,8.185452315956354e-12,6.679101716144942e-12,0.0,519.0091105914581,True
89,2019-01-04T16:00:00,annual_1.mat,4.547473508864641e-12,1.7053025658242404e-13,4.547473508864641e-12,6.821210263296962e-12,8.86757334228605e-12,8.58335624798201e-12,0.0,526.8312280237569,True
90,2019-01-04T17:00:00,annual_1.mat,6.934897101018578e-12,1.7053025658242404e-13,5.229594535194337e-12,4.092726157978177e-12,7.958078640513122e-12,7.16227077646181e-12,0.0,618.5507992090386,True
91,2019-01-04T18:00:00,annual_1.mat,6.707523425575346e-12,1.7053025658242404e-13,9.094947017729282e-13,3.637978807091713e-12,9.549694368615746e-12,1.1624479157035239e-11,0.0,603.2767648422677,True
92,2019-01-04T19:00:00,annual_1.mat,5.9117155615240335e-12,1.7053025658242404e-13,1.1368683772161603e-12,5.4569682106375694e-12,1.0231815394945443e-11,6.224354365258478e-12,0.0,563.2472359395946,True
93,2019-01-04T20:00:00,annual_1.mat,6.536993168992922e-12,2.5579538487363607e-13,7.503331289626658e-12,5.9117155615240335e-12,1.000444171950221e-11,1.014655026665423e-11,0.0,481.8228203430539,True
94,2019-01-04T21:00:00,annual_1.mat,8.01492205937393e-12,1.9895196601282805e-13,6.59383658785373e-12,5.229594535194337e-12,5.6843418860808015e-12,7.361222742474638e-12,0.0,412.6717641735323,True
95,2019-01-04T22:00:00,annual_1.mat,5.4001247917767614e-12,2.5579538487363607e-13,8.86757334228605e-12,6.366462912410498e-12,9.094947017729282e-12,5.343281372915953e-12,0.0,409.9757093044094,True
96,2019-01-04T23:00:00,annual_1.mat,6.366462912410498e-12,1.9895196601282805e-13,4.320099833421409e-12,5.002220859751105e-12,8.412825991399586e-12,9.492850949754938e-12,0.0,374.1488894802661,True
97,2019-01-05T00:00:00,annual_1.mat,5.5990767577895895e-12,2.2737367544323206e-13,8.412825991399586e-12,5.002220859751105e-12,6.821210263296962e-12,4.092726157978177e-12,0.0,337.7570064623934,True
98,2019-01-05T01:00:00,annual_1.mat,4.604316927725449e-12,1.5631940186722204e-13,4.547473508864641e-12,5.343281372915953e-12,9.094947017729282e-12,5.172751116333529e-12,0.0,342.4151553491672,True
99,2019-01-05T02:00:00,annual_1.mat,3.126388037344441e-12,1.8474111129762605e-13,2.5011104298755527e-12,4.433786671143025e-12,8.185452315956354e-12,5.172751116333529e-12,0.0,465.89235367722415,True
100,2019-01-05T03:00:00,annual_1.mat,3.751665644813329e-12,1.9895196601282805e-13,5.4569682106375694e-12,3.183231456205249e-12,7.275957614183426e-12,4.888534022029489e-12,0.0,416.9789276030533,True
101,2019-01-05T04:00:00,annual_1.mat,4.774847184307873e-12,1.9895196601282805e-13,5.229594535194337e-12,5.7980287238024175e-12,7.048583938740194e-12,9.72022462519817e-12,0.0,478.1717115572069,True
102,2019-01-05T05:00:00,annual_1.mat,4.490630090003833e-12,1.4210854715202004e-13,3.183231456205249e-12,4.547473508864641e-12,4.774847184307873e-12,6.73594513500575e-12,0.0,401.96585975929713,True
103,2019-01-05T06:00:00,annual_1.mat,6.139089236967266e-12,2.5579538487363607e-13,6.821210263296962e-12,5.4569682106375694e-12,1.2960299500264227e-11,4.177991286269389e-12,0.0,436.40236640761077,True
104,2019-01-05T07:00:00,annual_1.mat,4.263256414560601e-12,2.2737367544323206e-13,5.6843418860808015e-12,4.547473508864641e-12,8.412825991399586e-12,4.888534022029489e-12,0.0,439.70018117420386,True
105,2019-01-05T08:00:00,annual_1.mat,5.6274984672199935e-12,2.8421709430404007e-13,8.412825991399586e-12,7.048583938740194e-12,7.503331289626658e-12,9.123368727159686e-12,0.0,383.27933536714625,True
106,2019-01-05T09:00:00,annual_1.mat,5.4569682106375694e-12,1.9895196601282805e-13,6.821210263296962e-12,4.774847184307873e-12,8.640199666842818e-12,7.844391802791506e-12,0.0,428.42463743337487,True
107,2019-01-05T10:00:00,annual_1.mat,5.5706550483591855e-12,2.2737367544323206e-13,5.9117155615240335e-12,7.275957614183426e-12,8.412825991399586e-12,6.536993168992922e-12,0.0,499.02475225548915,True
108,2019-01-05T11:00:00,annual_1.mat,6.650680006714538e-12,2.2737367544323206e-13,5.4569682106375694e-12,6.821210263296962e-12,1.000444171950221e-11,4.376943252282217e-12,0.0,542.6798129445723,True
109,2019-01-05T12:00:00,annual_1.mat,6.707523425575346e-12,1.7053025658242404e-13,3.410605131648481e-12,5.343281372915953e-12,7.275957614183426e-12,7.247535904753022e-12,0.0,606.0044675224885,True
110,2019-01-05T13:00:00,annual_1.mat,6.480149750132114e-12,1.7053025658242404e-13,6.59383658785373e-12,4.547473508864641e-12,9.322320693172514e-12,8.128608897095546e-12,0.0,591.202680456323,True
111,2019-01-05T14:00:00,annual_1.mat,6.764366844436154e-12,1.9895196601282805e-13,5.229594535194337e-12,5.4569682106375694e-12,5.6843418860808015e-12,2.6716406864579767e-12,0.0,577.7228901547935,True
112,2019-01-05T15:00:00,annual_1.mat,3.979039320256561e-12,1.9895196601282805e-13,6.366462912410498e-12,6.59383658785373e-12,6.59383658785373e-12,5.002220859751105e-12,0.0,603.0719295923617,True
113,2019-01-05T16:00:00,annual_1.mat,6.87805368215777e-12,1.7053025658242404e-13,5.9117155615240335e-12,6.59383658785373e-12,7.503331289626658e-12,6.59383658785373e-12,0.0,608.153207956983,True
114,2019-01-05T17:00:00,annual_1.mat,6.480149750132114e-12,1.4210854715202004e-13,3.865352482534945e-12,3.410605131648481e-12,6.366462912410498e-12,8.924416761146858e-12,0.0,653.9964829106265,True
115,2019-01-05T18:00:00,annual_1.mat,8.498091119690798e-12,1.9895196601282805e-13,5.6843418860808015e-12,4.320099833421409e-12,1.4551915228366852e-11,1.0174971976084635e-11,0.0,650.9835886244155,True
116,2019-01-05T19:00:00,annual_1.mat,3.865352482534945e-12,1.9895196601282805e-13,3.410605131648481e-12,5.4569682106375694e-12,4.774847184307873e-12,5.7980287238024175e-12,0.0,605.0265088461135,True
117,2019-01-05T20:00:00,annual_1.mat,7.16227077646181e-12,1.9895196601282805e-13,3.183231456205249e-12,5.9117155615240335e-12,1.0686562745831907e-11,4.661160346586257e-12,0.0,561.6365592672664,True
118,2019-01-05T21:00:00,annual_1.mat,5.9117155615240335e-12,2.2737367544323206e-13,7.16227077646181e-12,6.366462912410498e-12,1.0231815394945443e-11,5.087485988042317e-12,0.0,464.2257571320214,True
119,2019-01-05T22:00:00,annual_1.mat,4.661160346586257e-12,1.9895196601282805e-13,8.86757334228605e-12,5.002220859751105e-12,7.73070496506989e-12,6.991740519879386e-12,0.0,406.0910601647363,True
120,2019-01-05T23:00:00,annual_1.mat,3.979039320256561e-12,1.7053025658242404e-13,5.229594535194337e-12,4.774847184307873e-12,1.0459189070388675e-11,3.439026841078885e-12,0.0,313.77067027331043,True
121,2019-01-06T00:00:00,annual_1.mat,4.604316927725449e-12,1.1368683772161603e-13,3.410605131648481e-12,3.865352482534945e-12,4.774847184307873e-12,6.650680006714538e-12,0.0,317.43109408820794,True
122,2019-01-06T01:00:00,annual_1.mat,4.718003765447065e-12,1.5631940186722204e-13,4.547473508864641e-12,4.320099833421409e-12,5.6843418860808015e-12,5.229594535194337e-12,0.0,296.2633412966503,True
123,2019-01-06T02:00:00,annual_1.mat,4.149569576838985e-12,1.5631940186722204e-13,6.139089236967266e-12,3.069544618483633e-12,6.366462912410498e-12,6.849631972727366e-12,0.0,288.1321273296352,True
124,2019-01-06T03:00:00,annual_1.mat,5.6843418860808015e-12,1.4210854715202004e-13,4.320099833421409e-12,3.637978807091713e-12,6.821210263296962e-12,7.148059921746608e-12,0.0,253.900004201392,True
125,2019-01-06T04:00:00,annual_1.mat,4.888534022029489e-12,1.2789769243681803e-13,3.410605131648481e-12,4.320099833421409e-12,5.4569682106375694e-12,5.6274984672199935e-12,0.0,278.38767140175196,True
126,2019-01-06T05:00:00,annual_1.mat,5.343281372915953e-12,1.7053025658242404e-13,6.139089236967266e-12,4.547473508864641e-12,9.322320693172514e-12,5.229594535194337e-12,0.0,305.4542272735684,True
127,2019-01-06T06:00:00,annual_1.mat,6.30961949354969e-12,1.9895196601282805e-13,4.092726157978177e-12,4.547473508864641e-12,1.000444171950221e-11,7.247535904753022e-12,0.0,322.6388519417633,True
128,2019-01-06T07:00:00,annual_1.mat,8.697043085703626e-12,1.5631940186722204e-13,4.774847184307873e-12,4.547473508864641e-12,7.275957614183426e-12,9.549694368615746e-12,0.0,259.0162714427836,True
129,2019-01-06T08:00:00,annual_1.mat,3.524291969370097e-12,1.4210854715202004e-13,4.774847184307873e-12,3.865352482534945e-12,2.9558577807620168e-12,2.7000623958883807e-12,0.0,262.2519708727317,True
130,2019-01-06T09:00:00,annual_1.mat,4.320099833421409e-12,1.4210854715202004e-13,4.774847184307873e-12,4.547473508864641e-12,9.777068044058979e-12,5.9117155615240335e-12,0.0,392.0073149203379,True
131,2019-01-06T10:00:00,annual_1.mat,3.950617610826157e-12,1.4210854715202004e-13,1.8189894035458565e-12,3.069544618483633e-12,4.320099833421409e-12,5.5138116294983774e-12,0.0,436.4777337611765,True
132,2019-01-06T11:00:00,annual_1.mat,6.0254023992456496e-12,2.1316282072803006e-13,2.0463630789890885e-12,4.320099833421409e-12,1.0459189070388675e-11,3.979039320256561e-12,0.0,440.4699809672403,True
133,2019-01-06T12:00:00,annual_1.mat,7.73070496506989e-12,1.1368683772161603e-13,2.7284841053187847e-12,5.002220859751105e-12,6.821210263296962e-12,1.0913936421275139e-11,0.0,445.69897582042097,True
134,2019-01-06T13:00:00,annual_1.mat,8.01492205937393e-12,1.4210854715202004e-13,3.410605131648481e-12,5.002220859751105e-12,4.547473508864641e-12,1.2278178473934531e-11,0.0,458.2521887683664,True
135,2019-01-06T14:00:00,annual_1.mat,5.172751116333529e-12,1.4210854715202004e-13,1.3642420526593924e-12,3.865352482534945e-12,6.59383658785373e-12,6.16751094639767e-12,0.0,475.798064573205,True
136,2019-01-06T15:00:00,annual_1.mat,7.617018127348274e-12,1.7053025658242404e-13,3.183231456205249e-12,5.115907697472721e-12,7.73070496506989e-12,5.172751116333529e-12,0.0,542.2698699160385,True
137,2019-01-06T16:00:00,annual_1.mat,5.286437954055145e-12,1.7053025658242404e-13,1.5916157281026244e-12,4.092726157978177e-12,5.229594535194337e-12,7.30437932361383e-12,0.0,636.0587972997208,True
138,2019-01-06T17:00:00,annual_1.mat,4.490630090003833e-12,1.4210854715202004e-13,3.183231456205249e-12,2.9558577807620168e-12,6.821210263296962e-12,4.305888978706207e-12,0.0,734.35424710386,True
139,2019-01-06T18:00:00,annual_1.mat,8.071765478234738e-12,1.9895196601282805e-13,2.9558577807620168e-12,3.637978807091713e-12,8.185452315956354e-12,9.066525308298878e-12,0.0,715.0199387581472,True
140,2019-01-06T19:00:00,annual_1.mat,7.105427357601002e-12,1.7053025658242404e-13,3.183231456205249e-12,2.9558577807620168e-12,8.640199666842818e-12,5.8548721426632255e-12,0.0,669.835983201608,True
141,2019-01-06T20:00:00,annual_1.mat,5.7980287238024175e-12,1.7053025658242404e-13,5.4569682106375694e-12,5.229594535194337e-12,7.275957614183426e-12,7.275957614183426e-12,0.0,596.2918713774818,True
142,2019-01-06T21:00:00,annual_1.mat,5.115907697472721e-12,1.4210854715202004e-13,4.320099833421409e-12,4.092726157978177e-12,7.275957614183426e-12,4.291678123991005e-12,0.0,557.7807602539725,True
143,2019-01-06T22:00:00,annual_1.mat,5.8548721426632255e-12,1.4210854715202004e-13,1.7053025658242404e-12,2.7284841053187847e-12,5.6843418860808015e-12,7.787548383930698e-12,0.0,476.0401950217873,True
144,2019-01-06T23:00:00,annual_1.mat,4.376943252282217e-12,1.7053025658242404e-13,2.1600499167107046e-12,4.888534022029489e-12,4.547473508864641e-12,6.963318810448982e-12,0.0,411.06278326030974,True
145,2019-01-07T00:00:00,annual_1.mat,4.433786671143025e-12,1.9895196601282805e-13,3.865352482534945e-12,5.9117155615240335e-12,5.002220859751105e-12,3.069544618483633e-12,0.0,380.89735843666745,True
146,2019-01-07T01:00:00,annual_1.mat,5.9117155615240335e-12,1.9895196601282805e-13,3.410605131648481e-12,4.547473508864641e-12,6.821210263296962e-12,7.332801033044234e-12,0.0,372.0750066295823,True
147,2019-01-07T02:00:00,annual_1.mat,5.002220859751105e-12,1.5631940186722204e-13,2.0463630789890885e-12,3.865352482534945e-12,5.002220859751105e-12,4.519051799434237e-12,0.0,352.75261797553526,True
148,2019-01-07T03:00:00,annual_1.mat,3.922195901395753e-12,1.8474111129762605e-13,3.183231456205249e-12,3.637978807091713e-12,7.503331289626658e-12,2.8705926524708048e-12,0.0,332.474068168238,True
149,2019-01-07T04:00:00,annual_1.mat,4.547473508864641e-12,1.4210854715202004e-13,5.229594535194337e-12,3.637978807091713e-12,4.092726157978177e-12,6.679101716144942e-12,0.0,364.3840515312751,True
150,2019-01-07T05:00:00,annual_1.mat,5.172751116333529e-12,1.1368683772161603e-13,1.5916157281026244e-12,2.7284841053187847e-12,6.366462912410498e-12,4.547473508864641e-12,0.0,463.987841236386,True
151,2019-01-07T06:00:00,annual_1.mat,5.6843418860808015e-12,1.5631940186722204e-13,5.6843418860808015e-12,5.229594535194337e-12,9.549694368615746e-12,4.433786671143025e-12,0.0,625.2283024688684,True
152,2019-01-07T07:00:00,annual_1.mat,6.366462912410498e-12,1.9895196601282805e-13,3.410605131648481e-12,6.366462912410498e-12,5.4569682106375694e-12,5.7269744502264075e-12,0.0,769.4945299098283,True
153,2019-01-07T08:00:00,annual_1.mat,5.115907697472721e-12,1.9895196601282805e-13,4.320099833421409e-12,5.9117155615240335e-12,1.000444171950221e-11,3.652189661806915e-12,0.0,818.6965836369654,True
154,2019-01-07T09:00:00,annual_1.mat,4.661160346586257e-12,2.8421709430404007e-13,7.503331289626658e-12,7.048583938740194e-12,6.821210263296962e-12,3.581135388230905e-12,0.0,833.6170264998207,True
155,2019-01-07T10:00:00,annual_1.mat,6.707523425575346e-12,2.2737367544323206e-13,5.229594535194337e-12,7.048583938740194e-12,5.4569682106375694e-12,7.929656931082718e-12,0.0,831.0210260785398,True
156,2019-01-07T11:00:00,annual_1.mat,6.139089236967266e-12,1.9895196601282805e-13,5.229594535194337e-12,6.366462912410498e-12,1.1596057447604835e-11,6.991740519879386e-12,0.0,772.5483897867286,True
157,2019-01-07T12:00:00,annual_1.mat,6.87805368215777e-12,2.8421709430404007e-13,6.139089236967266e-12,6.59383658785373e-12,1.0459189070388675e-11,1.0061285138363019e-11,0.0,754.1707154955459,True
158,2019-01-07T13:00:00,annual_1.mat,7.787548383930698e-12,2.2737367544323206e-13,6.366462912410498e-12,6.139089236967266e-12,5.229594535194337e-12,5.4001247917767614e-12,0.0,700.0451137872124,True
159,2019-01-07T14:00:00,annual_1.mat,5.002220859751105e-12,1.7053025658242404e-13,3.183231456205249e-12,5.4569682106375694e-12,5.9117155615240335e-12,4.618527782440651e-12,0.0,715.161334507719,True
160,2019-01-07T15:00:00,annual_1.mat,7.73070496506989e-12,1.9895196601282805e-13,4.547473508864641e-12,7.048583938740194e-12,6.139089236967266e-12,9.492850949754938e-12,0.0,748.5427390341554,True
161,2019-01-07T16:00:00,annual_1.mat,6.536993168992922e-12,2.2737367544323206e-13,8.412825991399586e-12,7.503331289626658e-12,1.0686562745831907e-11,4.519051799434237e-12,0.0,860.0552612851925,True
162,2019-01-07T17:00:00,annual_1.mat,6.366462912410498e-12,1.7053025658242404e-13,6.821210263296962e-12,6.366462912410498e-12,5.4569682106375694e-12,9.379164112033322e-12,0.0,922.5740939337272,True
163,2019-01-07T18:00:00,annual_1.mat,7.560174708487466e-12,2.2737367544323206e-13,7.048583938740194e-12,5.002220859751105e-12,7.275957614183426e-12,7.30437932361383e-12,0.0,787.9798863138838,True
164,2019-01-07T19:00:00,annual_1.mat,6.0822458181064576e-12,2.2737367544323206e-13,5.343281372915953e-12,6.821210263296962e-12,9.549694368615746e-12,7.986500349943526e-12,0.0,701.219729338403,True
165,2019-01-07T20:00:00,annual_1.mat,3.637978807091713e-12,8.526512829121202e-14,2.3874235921539366e-12,4.661160346586257e-12,7.503331289626658e-12,5.115907697472721e-12,0.0,711.300972122275,True
166,2019-01-07T21:00:00,annual_1.mat,6.195932655828074e-12,2.2737367544323206e-13,1.1596057447604835e-11,5.9117155615240335e-12,1.0459189070388675e-11,1.1254996934439987e-11,0.0,569.790402006084,True
167,2019-01-07T22:00:00,annual_1.mat,6.139089236967266e-12,1.9895196601282805e-13,3.410605131648481e-12,5.4569682106375694e-12,8.86757334228605e-12,5.4001247917767614e-12,0.0,438.4297583124452,True
168,2019-01-07T23:00:00,annual_1.mat,3.637978807091713e-12,2.5579538487363607e-13,3.183231456205249e-12,5.002220859751105e-12,9.094947017729282e-12,6.821210263296962e-12,0.0,403.9274920631286,True
169,2019-01-08T00:00:00,annual_1.mat,4.092726157978177e-12,2.2737367544323206e-13,4.661160346586257e-12,6.139089236967266e-12,9.322320693172514e-12,4.888534022029489e-12,0.0,502.31786709015296,True
170,2019-01-08T01:00:00,annual_1.mat,5.286437954055145e-12,1.7053025658242404e-13,2.5011104298755527e-12,3.183231456205249e-12,9.549694368615746e-12,9.379164112033322e-12,0.0,395.8564910825321,True
171,2019-01-08T02:00:00,annual_1.mat,5.343281372915953e-12,1.2789769243681803e-13,2.5011104298755527e-12,4.547473508864641e-12,8.412825991399586e-12,5.8832938520936295e-12,0.0,416.1115143023793,True
172,2019-01-08T03:00:00,annual_1.mat,4.661160346586257e-12,9.947598300641403e-14,1.9326762412674725e-12,3.865352482534945e-12,5.229594535194337e-12,4.234834705130197e-12,0.0,411.10122298076124,True
173,2019-01-08T04:00:00,annual_1.mat,5.6843418860808015e-12,1.9895196601282805e-13,3.410605131648481e-12,6.139089236967266e-12,8.640199666842818e-12,6.73594513500575e-12,0.0,483.38501213873553,True
174,2019-01-08T05:00:00,annual_1.mat,5.343281372915953e-12,1.7053025658242404e-13,4.092726157978177e-12,5.6843418860808015e-12,5.6843418860808015e-12,6.963318810448982e-12,0.0,539.8900362798514,True
175,2019-01-08T06:00:00,annual_1.mat,3.751665644813329e-12,1.7053025658242404e-13,3.410605131648481e-12,3.410605131648481e-12,7.275957614183426e-12,5.5990767577895895e-12,0.0,502.38161662214736,True
176,2019-01-08T07:00:00,annual_1.mat,6.707523425575346e-12,1.7053025658242404e-13,7.048583938740194e-12,7.73070496506989e-12,1.1141310096718371e-11,6.366462912410498e-12,0.0,590.7715868235164,True
177,2019-01-08T08:00:00,annual_1.mat,4.661160346586257e-12,1.9895196601282805e-13,7.503331289626658e-12,4.547473508864641e-12,8.412825991399586e-12,6.565414878423326e-12,0.0,545.3759445987722,True
178,2019-01-08T09:00:00,annual_1.mat,6.224354365258478e-12,1.7053025658242404e-13,4.774847184307873e-12,4.774847184307873e-12,1.0231815394945443e-11,4.945377440890297e-12,0.0,565.4136509964216,True
179,2019-01-08T10:00:00,annual_1.mat,5.229594535194337e-12,1.9895196601282805e-13,5.6843418860808015e-12,5.9117155615240335e-12,7.048583938740194e-12,7.133849067031406e-12,0.0,722.5035142229274,True
