source_bus_row,source_bus,device_key,source_bus_name,base_kv,source_zone,source_area,canonical_bus_type,raw_bus_type,electrical_role,gross_pd_mw,gross_qd_mvar,source_gs_mw,source_bs_mvar,source_vm_pu,source_va_deg,source_vmin_pu,source_vmax_pu,has_native_generation,has_boundary_proxy,has_reference_placeholder
887,887,PERFORM2019:BUS:887,TAP138448,115,B,66,1,1,gross_load,21.6,0,0,0,1.0173305,98.089973,0.9,1.1,0,0,0
888,888,PERFORM2019:BUS:888,TAP138449,115,B,66,1,1,gross_load,21.6,0,0,0,1.0174916,98.1471,0.9,1.1,0,0,0
889,889,PERFORM2019:BUS:889,TAP138728,115,A,65,1,1,gross_load,7.58,0,0,0,1.0181266,93.593681,0.9,1.1,0,0,0
890,890,PERFORM2019:BUS:890,TAP138729,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180281,93.595777,0.9,1.1,0,0,0
891,891,PERFORM2019:BUS:891,TAP138730,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180289,93.596176,0.9,1.1,0,0,0
892,892,PERFORM2019:BUS:892,TAP138731,115,A,65,1,1,gross_load,7.58,0,0,0,1.019511,94.183467,0.9,1.1,0,0,0
893,893,PERFORM2019:BUS:893,TAP138732,115,A,65,1,1,gross_load,12.63,0,0,0,1.0197224,94.399262,0.9,1.1,0,0,0
894,894,PERFORM2019:BUS:894,TAP139102,115,C,67,1,1,gross_load,12.54,0,0,0,1.0172954,89.636512,0.9,1.1,0,0,0
895,895,PERFORM2019:BUS:895,TAP139103,115,C,67,1,1,gross_load,12.54,0,0,0,1.0172964,89.63664,0.9,1.1,0,0,0
896,896,PERFORM2019:BUS:896,TAP139104,115,C,67,1,1,gross_load,12.54,0,0,0,1.0183079,91.056308,0.9,1.1,0,0,0
897,897,PERFORM2019:BUS:897,MILLWOOD,345,H,73,1,1,junction,0,0,0,0,1.0132366,65.843162,0.9,1.1,0,0,0
898,898,PERFORM2019:BUS:898,PLEASENTVILLE,345,H,73,1,1,junction,0,0,0,0,1.0126304,64.856426,0.9,1.1,0,0,0
899,899,PERFORM2019:BUS:899,W. HAVERSTRAW,345,G,71,2,2,native_generation_terminal,0,0,0,0,1.02,71.218014,0.9,1.1,1,0,0
900,900,PERFORM2019:BUS:900,BUCHANAN,345,H,73,2,1,native_generation_terminal,0,0,0,0,1.0138747,67.151555,0.9,1.1,1,0,0
901,901,PERFORM2019:BUS:901,CROTON FALLS,115,G,71,1,1,gross_load,27.55,0,0,0,0.9886686,56.942082,0.9,1.1,0,0,0
902,902,PERFORM2019:BUS:902,WOOD STREET,345,G,71,1,1,junction,0,0,0,0,1.0113803,66.738074,0.9,1.1,0,0,0
903,903,PERFORM2019:BUS:903,ARMAWALK,115,H,73,1,1,gross_load,187.41,0,0,0,0.9884264,56.513478,0.9,1.1,0,0,0
904,904,PERFORM2019:BUS:904,KATONAH,115,H,73,1,1,gross_load,140.55,0,0,0,0.9823381,55.223176,0.9,1.1,0,0,0
905,905,PERFORM2019:BUS:905,UNKNOWN139291,115,H,73,1,1,gross_load,93.7,0,0,0,0.9823338,55.295965,0.9,1.1,0,0,0
906,906,PERFORM2019:BUS:906,UNKNOWN139292,115,G,71,1,1,gross_load,18.36,0,0,0,0.9904087,57.878568,0.9,1.1,0,0,0
907,907,PERFORM2019:BUS:907,TAP139298,115,C,67,1,1,gross_load,12.54,0,0,0,1.0130745,90.463816,0.9,1.1,0,0,0
908,908,PERFORM2019:BUS:908,TAP139299,115,C,67,1,1,gross_load,12.54,0,0,0,1.0189118,98.776632,0.9,1.1,0,0,0
909,909,PERFORM2019:BUS:909,TAP139300,115,E,69,1,1,gross_load,6.23,0,0,0,1.0194133,87.765181,0.9,1.1,0,0,0
910,910,PERFORM2019:BUS:910,TAP139301,115,E,69,1,1,gross_load,6.23,0,0,0,1.0199861,87.793291,0.9,1.1,0,0,0
911,911,PERFORM2019:BUS:911,TAP139302,115,E,69,1,1,gross_load,6.23,0,0,0,1.0199854,87.793145,0.9,1.1,0,0,0
912,912,PERFORM2019:BUS:912,TAP139303,115,E,69,1,1,gross_load,6.23,0,0,0,1.0192774,87.734652,0.9,1.1,0,0,0
913,913,PERFORM2019:BUS:913,TAP139304,115,E,69,1,1,gross_load,6.23,0,0,0,1.0195172,98.400216,0.9,1.1,0,0,0
914,914,PERFORM2019:BUS:914,TAP139305,115,E,69,1,1,gross_load,6.23,0,0,0,1.019595,98.403838,0.9,1.1,0,0,0
915,915,PERFORM2019:BUS:915,TAP139306,115,E,69,1,1,gross_load,6.23,0,0,0,1.019552,98.530745,0.9,1.1,0,0,0
916,916,PERFORM2019:BUS:916,TAP139307,115,E,69,1,1,gross_load,8.31,0,0,0,1.0198506,98.607549,0.9,1.1,0,0,0
917,917,PERFORM2019:BUS:917,TAP139308,115,E,69,1,1,gross_load,6.23,0,0,0,1.0194932,98.398101,0.9,1.1,0,0,0
918,918,PERFORM2019:BUS:918,TAP139309,115,E,69,1,1,gross_load,6.23,0,0,0,1.0098513,85.338951,0.9,1.1,0,0,0
919,919,PERFORM2019:BUS:919,TAP139310,115,E,69,1,1,gross_load,6.23,0,0,0,1.0196898,98.577396,0.9,1.1,0,0,0
920,920,PERFORM2019:BUS:920,TAP139311,115,E,69,1,1,gross_load,6.23,0,0,0,1.0197912,98.48688,0.9,1.1,0,0,0
921,921,PERFORM2019:BUS:921,TAP139312,115,E,69,1,1,gross_load,6.23,0,0,0,1.0196118,98.493702,0.9,1.1,0,0,0
922,922,PERFORM2019:BUS:922,TAP139782,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180151,93.858182,0.9,1.1,0,0,0
923,923,PERFORM2019:BUS:923,TAP139783,115,A,65,1,1,gross_load,6.19,0,0,0,1.0193162,100.101913,0.9,1.1,0,0,0
924,924,PERFORM2019:BUS:924,TAP139784,115,A,65,1,1,gross_load,5.05,0,0,0,1.0182074,97.016004,0.9,1.1,0,0,0
925,925,PERFORM2019:BUS:925,TAP139785,115,A,65,1,1,gross_load,7.58,0,0,0,1.0158329,93.669688,0.9,1.1,0,0,0
926,926,PERFORM2019:BUS:926,TAP139786,115,A,65,1,1,gross_load,7.58,0,0,0,1.015833,93.66978,0.9,1.1,0,0,0
927,927,PERFORM2019:BUS:927,TAP139787,115,A,65,1,1,gross_load,7.58,0,0,0,1.0178147,94.559225,0.9,1.1,0,0,0
928,928,PERFORM2019:BUS:928,TAP139788,115,A,65,1,1,gross_load,7.58,0,0,0,1.0157557,93.76803,0.9,1.1,0,0,0
929,929,PERFORM2019:BUS:929,TAP139789,115,A,65,1,1,gross_load,7.58,0,0,0,1.0157569,93.768263,0.9,1.1,0,0,0
930,930,PERFORM2019:BUS:930,TAP139790,115,A,65,1,1,gross_load,7.58,0,0,0,1.0167993,94.264809,0.9,1.1,0,0,0
931,931,PERFORM2019:BUS:931,TAP139791,115,A,65,1,1,gross_load,7.58,0,0,0,1.0168162,94.270309,0.9,1.1,0,0,0
932,932,PERFORM2019:BUS:932,TAP139792,115,A,65,1,1,gross_load,7.58,0,0,0,1.0198343,96.646165,0.9,1.1,0,0,0
933,933,PERFORM2019:BUS:933,TAP139793,115,A,65,1,1,gross_load,7.58,0,0,0,1.0198593,96.658783,0.9,1.1,0,0,0
934,934,PERFORM2019:BUS:934,TAP139794,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180211,96.740453,0.9,1.1,0,0,0
935,935,PERFORM2019:BUS:935,TAP139795,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180201,96.739841,0.9,1.1,0,0,0
936,936,PERFORM2019:BUS:936,TAP139796,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180362,96.749456,0.9,1.1,0,0,0
937,937,PERFORM2019:BUS:937,TAP139797,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180395,96.750972,0.9,1.1,0,0,0
938,938,PERFORM2019:BUS:938,TAP139798,115,A,65,1,1,gross_load,7.58,0,0,0,1.0177992,96.506543,0.9,1.1,0,0,0
939,939,PERFORM2019:BUS:939,TAP139799,115,A,65,1,1,gross_load,7.58,0,0,0,1.0178016,96.506115,0.9,1.1,0,0,0
940,940,PERFORM2019:BUS:940,TAP139800,115,A,65,1,1,gross_load,7.58,0,0,0,1.0176702,96.475341,0.9,1.1,0,0,0
941,941,PERFORM2019:BUS:941,TAP139801,115,A,65,1,1,gross_load,7.58,0,0,0,1.01767,96.475339,0.9,1.1,0,0,0
942,942,PERFORM2019:BUS:942,TAP139802,115,A,65,1,1,gross_load,7.58,0,0,0,1.0174819,96.43105,0.9,1.1,0,0,0
943,943,PERFORM2019:BUS:943,TAP139803,115,A,65,1,1,gross_load,5.05,0,0,0,1.0174831,96.43133,0.9,1.1,0,0,0
944,944,PERFORM2019:BUS:944,TAP139804,115,A,65,1,1,gross_load,7.58,0,0,0,1.0174686,96.427904,0.9,1.1,0,0,0
945,945,PERFORM2019:BUS:945,TAP139805,115,A,65,1,1,gross_load,7.58,0,0,0,1.0174625,96.426575,0.9,1.1,0,0,0
946,946,PERFORM2019:BUS:946,TAP139808,115,A,65,1,1,gross_load,7.58,0,0,0,1.01742,96.666735,0.9,1.1,0,0,0
947,947,PERFORM2019:BUS:947,TAP139809,115,A,65,1,1,gross_load,7.58,0,0,0,1.0174336,96.670394,0.9,1.1,0,0,0
948,948,PERFORM2019:BUS:948,TAP139810,115,A,65,1,1,gross_load,7.58,0,0,0,1.01861,99.714264,0.9,1.1,0,0,0
949,949,PERFORM2019:BUS:949,TAP139811,115,A,65,1,1,gross_load,7.58,0,0,0,1.01855,99.667452,0.9,1.1,0,0,0
950,950,PERFORM2019:BUS:950,INDIAN HILL SWITCH,115,A,65,1,1,gross_load,2.53,0,0,0,1.0190641,100.055149,0.9,1.1,0,0,0
951,951,PERFORM2019:BUS:951,INDIAN HILL SWITCH,115,A,65,1,1,gross_load,17.68,0,0,0,1.0190656,100.055526,0.9,1.1,0,0,0
952,952,PERFORM2019:BUS:952,TAP139814,115,A,65,1,1,gross_load,6,0,0,0,1.0198103,100.479622,0.9,1.1,0,0,0
953,953,PERFORM2019:BUS:953,TAP139815,230,A,65,1,1,junction,0,0,0,0,1.0197039,105.460758,0.9,1.1,0,0,0
954,954,PERFORM2019:BUS:954,TAP139818,115,A,65,1,1,gross_load,7.58,0,0,0,1.0196039,100.320456,0.9,1.1,0,0,0
955,955,PERFORM2019:BUS:955,TAP139819,115,A,65,1,1,gross_load,7.58,0,0,0,1.0196036,100.320373,0.9,1.1,0,0,0
956,956,PERFORM2019:BUS:956,TAP139820,115,A,65,1,1,gross_load,7.58,0,0,0,1.0191547,96.959796,0.9,1.1,0,0,0
957,957,PERFORM2019:BUS:957,TAP139821,115,A,65,1,1,gross_load,7.58,0,0,0,1.0191486,96.95965,0.9,1.1,0,0,0
958,958,PERFORM2019:BUS:958,TAP139822,115,A,65,1,1,gross_load,7.58,0,0,0,1.0196088,96.9677,0.9,1.1,0,0,0
959,959,PERFORM2019:BUS:959,TAP139823,115,A,65,1,1,gross_load,7.58,0,0,0,1.0197121,96.97493,0.9,1.1,0,0,0
960,960,PERFORM2019:BUS:960,TAP139824,115,A,65,1,1,gross_load,7.58,0,0,0,1.0193108,96.959889,0.9,1.1,0,0,0
961,961,PERFORM2019:BUS:961,TAP139825,115,A,65,1,1,gross_load,7.58,0,0,0,1.0193033,96.958149,0.9,1.1,0,0,0
962,962,PERFORM2019:BUS:962,TAP139826,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180259,96.840903,0.9,1.1,0,0,0
963,963,PERFORM2019:BUS:963,TAP139827,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180244,96.840281,0.9,1.1,0,0,0
964,964,PERFORM2019:BUS:964,TAP139828,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180158,96.83722,0.9,1.1,0,0,0
965,965,PERFORM2019:BUS:965,TAP139829,115,A,65,1,1,gross_load,7.58,0,0,0,1.0184974,96.962351,0.9,1.1,0,0,0
966,966,PERFORM2019:BUS:966,TAP139830,115,A,65,1,1,gross_load,7.58,0,0,0,1.0184975,96.962402,0.9,1.1,0,0,0
967,967,PERFORM2019:BUS:967,TAP139833,115,A,65,1,1,gross_load,7.58,0,0,0,1.0191934,94.970883,0.9,1.1,0,0,0
968,968,PERFORM2019:BUS:968,TAP139834,115,A,65,1,1,gross_load,7.58,0,0,0,1.0175001,95.730985,0.9,1.1,0,0,0
969,969,PERFORM2019:BUS:969,TAP139835,115,A,65,1,1,gross_load,7.58,0,0,0,1.0175013,95.731239,0.9,1.1,0,0,0
970,970,PERFORM2019:BUS:970,TAP139836,115,A,65,1,1,gross_load,7.58,0,0,0,1.0175042,95.731961,0.9,1.1,0,0,0
971,971,PERFORM2019:BUS:971,TAP139837,115,A,65,1,1,gross_load,7.58,0,0,0,1.0177274,95.786961,0.9,1.1,0,0,0
972,972,PERFORM2019:BUS:972,TAP139838,115,A,65,1,1,gross_load,7.58,0,0,0,1.0179884,95.850986,0.9,1.1,0,0,0
973,973,PERFORM2019:BUS:973,TAP139839,115,A,65,1,1,gross_load,7.58,0,0,0,1.017977,95.848239,0.9,1.1,0,0,0
974,974,PERFORM2019:BUS:974,TAP139840,115,A,65,1,1,gross_load,7.58,0,0,0,1.0166256,94.220889,0.9,1.1,0,0,0
975,975,PERFORM2019:BUS:975,TAP139841,115,A,65,1,1,gross_load,5.05,0,0,0,1.0166482,94.22727,0.9,1.1,0,0,0
976,976,PERFORM2019:BUS:976,TAP139842,230,A,65,1,1,junction,0,0,0,0,1.0188791,101.322788,0.9,1.1,0,0,0
977,977,PERFORM2019:BUS:977,TAP139843,230,A,65,1,1,junction,0,0,0,0,1.0188827,101.323786,0.9,1.1,0,0,0
978,978,PERFORM2019:BUS:978,TAP139844,115,A,65,1,1,gross_load,7.58,0,0,0,1.0184105,95.954309,0.9,1.1,0,0,0
979,979,PERFORM2019:BUS:979,TAP139845,115,A,65,1,1,gross_load,7.58,0,0,0,1.0183854,95.948217,0.9,1.1,0,0,0
980,980,PERFORM2019:BUS:980,TAP139846,115,A,65,1,1,gross_load,7.58,0,0,0,1.0179257,96.310422,0.9,1.1,0,0,0
981,981,PERFORM2019:BUS:981,TAP139847,115,A,65,1,1,gross_load,5.05,0,0,0,1.0177814,96.720458,0.9,1.1,0,0,0
982,982,PERFORM2019:BUS:982,TAP139848,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180534,96.338805,0.9,1.1,0,0,0
983,983,PERFORM2019:BUS:983,TAP139849,115,A,65,1,1,gross_load,7.58,0,0,0,1.0180414,96.337654,0.9,1.1,0,0,0
984,984,PERFORM2019:BUS:984,TAP139850,115,A,65,1,1,gross_load,7.58,0,0,0,1.0153845,96.142241,0.9,1.1,0,0,0
985,985,PERFORM2019:BUS:985,TAP139851,115,A,65,1,1,gross_load,7.58,0,0,0,1.0153866,96.142774,0.9,1.1,0,0,0
986,986,PERFORM2019:BUS:986,TAP139852,115,A,65,1,1,gross_load,7.58,0,0,0,1.0178829,96.305108,0.9,1.1,0,0,0
987,987,PERFORM2019:BUS:987,TAP139853,115,A,65,1,1,gross_load,7.58,0,0,0,1.0182238,96.891543,0.9,1.1,0,0,0
988,988,PERFORM2019:BUS:988,RISER139858,115,D,68,1,1,gross_load,14.81,0,0,0,0.9942535,95.262616,0.9,1.1,0,0,0
989,989,PERFORM2019:BUS:989,PLATTSBURGH,115,D,68,1,1,gross_load,14.81,0,0,0,0.9915317,94.59829,0.9,1.1,0,0,0
990,990,PERFORM2019:BUS:990,TAP139863,115,F,70,1,1,gross_load,10.27,0,0,0,1.0063005,86.267149,0.9,1.1,0,0,0
991,991,PERFORM2019:BUS:991,TAP139864,115,F,70,1,1,gross_load,10.27,0,0,0,1.0070354,84.023104,0.9,1.1,0,0,0
992,992,PERFORM2019:BUS:992,TAP139865,115,F,70,1,1,gross_load,10.27,0,0,0,1.0084792,83.094296,0.9,1.1,0,0,0
993,993,PERFORM2019:BUS:993,PLATTSBURGH,230,D,68,1,1,junction,0,0,0,0,1.0089468,103.715789,0.9,1.1,0,0,0
994,994,PERFORM2019:BUS:994,TAP140035,69,K,75,2,2,gross_load|native_generation_terminal,27.82,0,0,0,1.01,47.231681,0.9,1.1,1,0,0
995,995,PERFORM2019:BUS:995,TAP140036,69,K,75,1,1,gross_load,41.74,0,0,0,1.0058618,46.855151,0.9,1.1,0,0,0
996,996,PERFORM2019:BUS:996,TAP140037,69,K,75,1,1,gross_load,34.78,0,0,0,1.0058872,46.874155,0.9,1.1,0,0,0
997,997,PERFORM2019:BUS:997,TAP140039,69,K,75,2,1,gross_load|native_generation_terminal,40.34,-5.14,0,0,1.008711,44.86012,0.9,1.1,1,0,0
998,998,PERFORM2019:BUS:998,BELLMORE,69,K,75,1,1,gross_load,13.91,0,0,0,1.0012303,48.784591,0.9,1.1,0,0,0
999,999,PERFORM2019:BUS:999,MALVERNE,69,K,75,1,2,gross_load|canonical_static_shunt,20.87,0,0,40,1.0058992,46.857716,0.9,1.1,0,0,0
1000,1000,PERFORM2019:BUS:1000,TAP140136,115,A,65,1,1,gross_load,7.58,0,0,0,1.0215456,94.424573,0.9,1.1,0,0,0
1001,1001,PERFORM2019:BUS:1001,TAP140315,115,E,69,1,1,gross_load,6.23,0,0,0,1.0199322,81.963745,0.9,1.1,0,0,0
1002,1002,PERFORM2019:BUS:1002,TAP140316,115,E,69,1,1,gross_load,4.94,0,0,0,1.0199315,81.96139,0.9,1.1,0,0,0
1003,1003,PERFORM2019:BUS:1003,TAP140317,115,E,69,1,1,gross_load,6.23,0,0,0,1.0199639,102.7628,0.9,1.1,0,0,0
1004,1004,PERFORM2019:BUS:1004,TAP140318,115,E,69,1,1,gross_load,6.23,0,0,0,1.0180734,101.92273,0.9,1.1,0,0,0
1005,1005,PERFORM2019:BUS:1005,TAP140319,115,E,69,1,1,gross_load,6.23,0,0,0,1.016788,102.321631,0.9,1.1,0,0,0
1006,1006,PERFORM2019:BUS:1006,TAP140320,115,E,69,1,1,gross_load,6.23,0,0,0,1.0083745,98.865907,0.9,1.1,0,0,0
1007,1007,PERFORM2019:BUS:1007,TAP140321,115,E,69,1,1,gross_load,6.23,0,0,0,1.0084084,98.863783,0.9,1.1,0,0,0
1008,1008,PERFORM2019:BUS:1008,TAP140322,115,E,69,1,1,gross_load,6.23,0,0,0,1.0116165,100.060275,0.9,1.1,0,0,0
1009,1009,PERFORM2019:BUS:1009,TAP140323,115,E,69,1,1,gross_load,6.23,0,0,0,1.0118051,100.062589,0.9,1.1,0,0,0
1010,1010,PERFORM2019:BUS:1010,TAP140324,115,E,69,1,1,gross_load,6.23,0,0,0,1.0092498,99.333237,0.9,1.1,0,0,0
1011,1011,PERFORM2019:BUS:1011,TAP140325,115,E,69,1,1,gross_load,6.23,0,0,0,1.009484,99.317829,0.9,1.1,0,0,0
1012,1012,PERFORM2019:BUS:1012,TAP140326,115,E,69,1,1,gross_load,6.23,0,0,0,1.0171095,83.122433,0.9,1.1,0,0,0
1013,1013,PERFORM2019:BUS:1013,TAP140327,115,E,69,1,1,gross_load,6.23,0,0,0,1.0171518,83.12935,0.9,1.1,0,0,0
1014,1014,PERFORM2019:BUS:1014,TAP140328,115,E,69,1,1,gross_load,6.23,0,0,0,1.0166591,83.008272,0.9,1.1,0,0,0
1015,1015,PERFORM2019:BUS:1015,TAP140329,115,E,69,1,1,gross_load,6.23,0,0,0,1.0176349,82.26303,0.9,1.1,0,0,0
1016,1016,PERFORM2019:BUS:1016,TAP140330,115,E,69,1,1,gross_load,6.23,0,0,0,1.0181451,82.351347,0.9,1.1,0,0,0
1017,1017,PERFORM2019:BUS:1017,TAP140331,115,E,69,1,1,gross_load,6.23,0,0,0,1.006109,78.70141,0.9,1.1,0,0,0
1018,1018,PERFORM2019:BUS:1018,TAP140332,115,E,69,1,1,gross_load,6.23,0,0,0,1.005856,78.781427,0.9,1.1,0,0,0
1019,1019,PERFORM2019:BUS:1019,TAP140334,115,E,69,1,1,gross_load,5.73,0,0,0,1.0062752,81.024945,0.9,1.1,0,0,0
1020,1020,PERFORM2019:BUS:1020,TAP140335,115,E,69,1,1,gross_load,6.23,0,0,0,1.0160042,102.69347,0.9,1.1,0,0,0
1021,1021,PERFORM2019:BUS:1021,TAP140336,115,E,69,1,1,gross_load,6.23,0,0,0,1.0159944,102.690057,0.9,1.1,0,0,0
1022,1022,PERFORM2019:BUS:1022,TAP140337,115,E,69,1,1,gross_load,6.23,0,0,0,1.0152298,102.97894,0.9,1.1,0,0,0
1023,1023,PERFORM2019:BUS:1023,TAP140338,115,E,69,1,1,gross_load,6.23,0,0,0,1.0153264,103.001766,0.9,1.1,0,0,0
1024,1024,PERFORM2019:BUS:1024,TAP140339,115,E,69,1,1,gross_load,6.23,0,0,0,1.0151311,104.047365,0.9,1.1,0,0,0
1025,1025,PERFORM2019:BUS:1025,TAP140341,115,E,69,1,1,gross_load,6.23,0,0,0,1.0159748,105.623435,0.9,1.1,0,0,0
1026,1026,PERFORM2019:BUS:1026,TAP140342,115,E,69,1,1,gross_load,6.23,0,0,0,1.016056,105.640707,0.9,1.1,0,0,0
1027,1027,PERFORM2019:BUS:1027,TAP140344,115,E,69,2,1,gross_load|native_generation_terminal,6.23,0,0,0,1.0167046,95.914706,0.9,1.1,1,0,0
1028,1028,PERFORM2019:BUS:1028,TAP140345,115,E,69,1,1,gross_load,6.23,0,0,0,1.0167045,95.915004,0.9,1.1,0,0,0
1029,1029,PERFORM2019:BUS:1029,TAP140346,115,E,69,1,1,gross_load,6.23,0,0,0,1.0138952,89.848749,0.9,1.1,0,0,0
1030,1030,PERFORM2019:BUS:1030,TAP140347,115,E,69,1,1,gross_load,6.23,0,0,0,1.0136798,89.894123,0.9,1.1,0,0,0
1031,1031,PERFORM2019:BUS:1031,TAP140348,115,E,69,1,1,gross_load,6.23,0,0,0,1.0071285,99.748882,0.9,1.1,0,0,0
1032,1032,PERFORM2019:BUS:1032,TAP140349,115,E,69,1,1,gross_load,6.23,0,0,0,1.0078262,99.319671,0.9,1.1,0,0,0
1033,1033,PERFORM2019:BUS:1033,TAP140350,115,E,69,1,1,gross_load,6.23,0,0,0,1.0078245,99.320566,0.9,1.1,0,0,0
1034,1034,PERFORM2019:BUS:1034,TAP140351,115,E,69,1,1,gross_load,6.23,0,0,0,1.0057549,97.373477,0.9,1.1,0,0,0
1035,1035,PERFORM2019:BUS:1035,TAP140352,115,E,69,1,1,gross_load,6.23,0,0,0,1.0057522,97.373895,0.9,1.1,0,0,0
1036,1036,PERFORM2019:BUS:1036,TAP140353,115,E,69,1,1,gross_load,6.23,0,0,0,1.0057512,97.374848,0.9,1.1,0,0,0
1037,1037,PERFORM2019:BUS:1037,TAP140354,115,E,69,1,1,gross_load,6.23,0,0,0,1.0057452,97.372543,0.9,1.1,0,0,0
1038,1038,PERFORM2019:BUS:1038,TAP140355,115,E,69,1,1,gross_load,6.23,0,0,0,1.0072222,97.293112,0.9,1.1,0,0,0
1039,1039,PERFORM2019:BUS:1039,TAP140356,115,E,69,2,2,gross_load|native_generation_terminal,6.23,0,0,0,1.02,86.193976,0.9,1.1,1,0,0
1040,1040,PERFORM2019:BUS:1040,TAP140357,115,E,69,1,1,gross_load,6.23,0,0,0,1.0190373,98.356859,0.9,1.1,0,0,0
1041,1041,PERFORM2019:BUS:1041,TAP140358,115,E,69,1,1,gross_load,6.23,0,0,0,1.0190333,98.352533,0.9,1.1,0,0,0
1042,1042,PERFORM2019:BUS:1042,TAP140359,115,E,69,1,1,gross_load,6.23,0,0,0,1.0163055,84.998628,0.9,1.1,0,0,0
1043,1043,PERFORM2019:BUS:1043,TAP140360,115,E,69,1,1,gross_load,6.23,0,0,0,1.0163559,85.024015,0.9,1.1,0,0,0
1044,1044,PERFORM2019:BUS:1044,TAP140362,115,E,69,1,1,gross_load,6.23,0,0,0,1.0167197,84.547909,0.9,1.1,0,0,0
1045,1045,PERFORM2019:BUS:1045,TAP140363,115,E,69,1,1,gross_load,6.23,0,0,0,1.01595,85.147664,0.9,1.1,0,0,0
1046,1046,PERFORM2019:BUS:1046,TAP140364,115,E,69,1,1,gross_load,6.23,0,0,0,1.0125133,86.144819,0.9,1.1,0,0,0
1047,1047,PERFORM2019:BUS:1047,TAP140365,115,E,69,1,1,gross_load,6.23,0,0,0,1.0169201,84.250826,0.9,1.1,0,0,0
1048,1048,PERFORM2019:BUS:1048,TAP140366,115,E,69,1,1,gross_load,6.23,0,0,0,1.0131505,86.231756,0.9,1.1,0,0,0
1049,1049,PERFORM2019:BUS:1049,TAP140367,115,E,69,1,1,gross_load,6.23,0,0,0,1.0137284,93.444262,0.9,1.1,0,0,0
1050,1050,PERFORM2019:BUS:1050,TAP140368,115,E,69,1,1,gross_load,6.23,0,0,0,1.013726,93.445053,0.9,1.1,0,0,0
1051,1051,PERFORM2019:BUS:1051,TAP140369,115,E,69,1,1,gross_load,6.23,0,0,0,1.0133423,88.240246,0.9,1.1,0,0,0
1052,1052,PERFORM2019:BUS:1052,TAP140370,115,E,69,2,2,gross_load|native_generation_terminal,6.23,0,0,0,1.02,84.98128,0.9,1.1,1,0,0
1053,1053,PERFORM2019:BUS:1053,TAP140371,115,E,69,2,2,gross_load|native_generation_terminal,6.23,0,0,0,1.0147061,89.823565,0.9,1.1,1,0,0
1054,1054,PERFORM2019:BUS:1054,TAP140372,115,E,69,1,1,gross_load,6.23,0,0,0,1.014293,89.804108,0.9,1.1,0,0,0
1055,1055,PERFORM2019:BUS:1055,TAP140373,115,E,69,1,1,gross_load,6.23,0,0,0,1.0161563,85.200491,0.9,1.1,0,0,0
1056,1056,PERFORM2019:BUS:1056,TAP140411,115,C,67,1,1,gross_load,12.54,0,0,0,1.0154763,88.192434,0.9,1.1,0,0,0
1057,1057,PERFORM2019:BUS:1057,TAP140412,115,C,67,1,1,gross_load,12.54,0,0,0,1.015334,89.094436,0.9,1.1,0,0,0
1058,1058,PERFORM2019:BUS:1058,TAP140413,115,C,67,1,1,gross_load,12.54,0,0,0,1.0151581,89.045971,0.9,1.1,0,0,0
1059,1059,PERFORM2019:BUS:1059,TAP140414,115,C,67,1,1,gross_load,12.54,0,0,0,1.0146219,88.873389,0.9,1.1,0,0,0
1060,1060,PERFORM2019:BUS:1060,TAP140415,115,C,67,1,1,gross_load,12.54,0,0,0,1.016192,92.141267,0.9,1.1,0,0,0
1061,1061,PERFORM2019:BUS:1061,TAP140420,115,C,67,1,1,gross_load,12.54,0,0,0,1.0159749,93.368596,0.9,1.1,0,0,0
1062,1062,PERFORM2019:BUS:1062,TAP140422,115,C,67,1,1,gross_load,12.54,0,0,0,1.0148632,93.00028,0.9,1.1,0,0,0
1063,1063,PERFORM2019:BUS:1063,TAP140423,115,C,67,1,1,gross_load,12.54,0,0,0,1.014862,92.999322,0.9,1.1,0,0,0
1064,1064,PERFORM2019:BUS:1064,TAP140424,115,C,67,1,1,gross_load,12.54,0,0,0,1.0149367,93.023444,0.9,1.1,0,0,0
1065,1065,PERFORM2019:BUS:1065,TAP140425,115,C,67,1,1,gross_load,12.54,0,0,0,1.0149357,93.023071,0.9,1.1,0,0,0
1066,1066,PERFORM2019:BUS:1066,TAP140426,115,C,67,1,1,gross_load,12.54,0,0,0,1.0159769,93.332578,0.9,1.1,0,0,0
1067,1067,PERFORM2019:BUS:1067,TAP140427,115,C,67,1,1,gross_load,12.54,0,0,0,1.0159793,93.333102,0.9,1.1,0,0,0
1068,1068,PERFORM2019:BUS:1068,TAP140428,115,C,67,1,1,gross_load,12.54,0,0,0,1.019868,93.157334,0.9,1.1,0,0,0
1069,1069,PERFORM2019:BUS:1069,TAP140429,115,C,67,1,1,gross_load,12.54,0,0,0,1.019639,93.12501,0.9,1.1,0,0,0
