source_branch_row,device_key,source_from_bus,source_to_bus,raw_circuit_id,source_device_role,canonical_status,raw_status,raw_converted_branch_row,identity_confidence,individual_circuit_identity_resolved,raw_identity_candidates,raw_canonical_parameters_match,raw_parameter_max_abs_difference,source_r_pu,source_x_pu,source_b_pu,source_rate_a_mva,source_rate_b_mva,source_rate_c_mva,source_tap,source_shift_deg,raw_transformer_control_mode,raw_regulated_bus,overhead_thermal_eligible
1276,PERFORM2019:AC:603:604:3,603,604,3,ac_branch_unresolved_line_cable_or_equivalent,1,1,1224,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:603:604:1;PERFORM2019:AC:603:604:2;PERFORM2019:AC:603:604:3,1,0,0.02266,0.05152,0.00101,190,190,190,0,0,0,0,0
1277,PERFORM2019:AC:603:605:1,603,605,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1225,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:603:605:1,1,0,0.02597,0.05903,0.00115,96,250,123,0,0,0,0,0
1278,PERFORM2019:AC:603:611:1,603,611,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1226,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:603:611:1;PERFORM2019:AC:603:611:2,1,0,0.00142,0.00323,6e-05,250,250,250,0,0,0,0,0
1279,PERFORM2019:AC:603:611:2,603,611,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1227,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:603:611:1;PERFORM2019:AC:603:611:2,1,0,0.00142,0.00323,6e-05,250,250,250,0,0,0,0,0
1280,PERFORM2019:AC:603:612:1,603,612,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1228,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:603:612:1,1,0,0.00037,0.00084,2e-05,96,250,123,0,0,0,0,0
1281,PERFORM2019:AC:603:1150:1,603,1150,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1229,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:603:1150:1,1,0,0.03614,0.08215,0.00161,123,123,123,0,0,0,0,0
1282,PERFORM2019:AC:604:609:1,604,609,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1230,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:604:609:1;PERFORM2019:AC:604:609:2;PERFORM2019:AC:604:609:3,1,0,0.02002,0.04552,0.00089,190,190,190,0,0,0,0,0
1283,PERFORM2019:AC:604:609:2,604,609,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1231,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:604:609:1;PERFORM2019:AC:604:609:2;PERFORM2019:AC:604:609:3,1,0,0.02002,0.04552,0.00089,190,190,190,0,0,0,0,0
1284,PERFORM2019:AC:604:609:3,604,609,3,ac_branch_unresolved_line_cable_or_equivalent,1,1,1232,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:604:609:1;PERFORM2019:AC:604:609:2;PERFORM2019:AC:604:609:3,1,0,0.02002,0.04552,0.00089,190,190,190,0,0,0,0,0
1285,PERFORM2019:AC:605:1504:1,605,1504,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1233,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:605:1504:1,1,0,0.07912,0.17987,0.00352,96,250,123,0,0,0,0,0
1286,PERFORM2019:AC:606:607:1,606,607,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1234,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:606:607:1,1,0,0.0479,0.1089,0.00213,200,250,200,0,0,0,0,0
1287,PERFORM2019:AC:606:1163:1,606,1163,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1235,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:606:1163:1,1,0,0.04013,0.09122,0.00178,200,250,200,0,0,0,0,0
1288,PERFORM2019:AC:606:1489:1,1489,606,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1236,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:606:1489:1,1,0,0.04939,0.11228,0.0022,96,250,123,0,0,0,0,0
1289,PERFORM2019:AC:607:1539:1,607,1539,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1237,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:607:1539:1,1,0,0.01789,0.04067,0.0008,200,250,200,0,0,0,0,0
1290,PERFORM2019:AC:608:619:1,608,619,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1238,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:608:619:1,1,0,0.00051,0.00257,0.0195,261,562,432,0,0,0,0,0
1291,PERFORM2019:AC:608:1139:1,1139,608,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1239,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:608:1139:1,1,0,0.00268,0.01339,0.10146,261,562,432,0,0,0,0,0
1292,PERFORM2019:AC:608:1141:1,1141,608,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1240,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:608:1141:1,1,0,0.00152,0.00758,0.05747,261,562,432,0,0,0,0,0
1293,PERFORM2019:AC:608:1143:1,1143,608,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1241,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:608:1143:1;PERFORM2019:AC:608:1143:2;PERFORM2019:AC:608:1143:3;PERFORM2019:AC:608:1143:4,1,0,0.00293,0.01467,0.11116,311,311,311,0,0,0,0,0
1294,PERFORM2019:AC:608:1143:2,1143,608,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1242,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:608:1143:1;PERFORM2019:AC:608:1143:2;PERFORM2019:AC:608:1143:3;PERFORM2019:AC:608:1143:4,1,0,0.00293,0.01467,0.11116,311,311,311,0,0,0,0,0
1295,PERFORM2019:AC:608:1143:3,1143,608,3,ac_branch_unresolved_line_cable_or_equivalent,1,1,1243,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:608:1143:1;PERFORM2019:AC:608:1143:2;PERFORM2019:AC:608:1143:3;PERFORM2019:AC:608:1143:4,1,0,0.00293,0.01467,0.11116,311,311,311,0,0,0,0,0
1296,PERFORM2019:AC:608:1143:4,1143,608,4,ac_branch_unresolved_line_cable_or_equivalent,1,1,1244,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:608:1143:1;PERFORM2019:AC:608:1143:2;PERFORM2019:AC:608:1143:3;PERFORM2019:AC:608:1143:4,1,0,0.00293,0.01467,0.11116,311,311,311,0,0,0,0,0
1297,PERFORM2019:XFMR:608:1504:1,608,1504,1,two_winding_transformer,1,1,2280,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:608:1504:1,1,0,0.00302,0.10864,0,170,170,170,1,0,0,0,0
1298,PERFORM2019:AC:609:1138:1,1138,609,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1245,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:609:1138:1,1,0,0.04703,0.10692,0.00209,200,250,200,0,0,0,0,0
1299,PERFORM2019:AC:609:1492:1,1492,609,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1246,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:609:1492:1,1,0,0.00183,0.00416,8e-05,96,250,123,0,0,0,0,0
1300,PERFORM2019:AC:609:1492:2,1492,609,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1247,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:609:1492:2,1,0,0.00174,0.00395,8e-05,96,250,123,0,0,0,0,0
1301,PERFORM2019:AC:609:1492:3,1492,609,3,ac_branch_unresolved_line_cable_or_equivalent,1,1,1248,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:609:1492:3,1,0,0.00173,0.00393,8e-05,96,250,123,0,0,0,0,0
1302,PERFORM2019:AC:609:1492:4,1492,609,4,ac_branch_unresolved_line_cable_or_equivalent,1,1,1249,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:609:1492:4,1,0,0.00298,0.00677,0.00013,96,250,123,0,0,0,0,0
1303,PERFORM2019:AC:610:611:1,610,611,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1250,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:610:611:1,1,0,0.00242,0.0055,0.00011,96,250,123,0,0,0,0,0
1304,PERFORM2019:AC:611:1150:1,1150,611,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1251,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:611:1150:1;PERFORM2019:AC:611:1150:2,1,0,0.0216,0.04911,0.00096,123,123,123,0,0,0,0,0
1305,PERFORM2019:AC:611:1150:2,1150,611,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1252,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:611:1150:1;PERFORM2019:AC:611:1150:2,1,0,0.0216,0.04911,0.00096,123,123,123,0,0,0,0,0
1306,PERFORM2019:AC:613:846:1,613,846,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1253,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:613:846:1,1,0,0.00103,0.00233,5e-05,96,250,123,0,0,0,0,0
1307,PERFORM2019:AC:614:615:1,614,615,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1254,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:614:615:1,1,0,0.04451,0.10118,0.00198,96,250,123,0,0,0,0,0
1308,PERFORM2019:AC:614:618:1,614,618,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1255,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:614:618:1,1,0,0.02093,0.04758,0.00093,96,250,123,0,0,0,0,0
1309,PERFORM2019:AC:614:837:1,614,837,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1256,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:614:837:1,1,0,0.01914,0.04352,0.00085,96,250,123,0,0,0,0,0
1310,PERFORM2019:AC:614:837:2,614,837,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1257,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:614:837:2,1,0,0.0188,0.04274,0.00084,96,250,123,0,0,0,0,0
1311,PERFORM2019:AC:614:1541:1,614,1541,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1258,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:614:1541:1,1,0,0.02943,0.06691,0.00131,96,250,123,0,0,0,0,0
1312,PERFORM2019:AC:614:1541:2,614,1541,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1259,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:614:1541:2,1,0,0.0326,0.07412,0.00145,96,250,123,0,0,0,0,0
1313,PERFORM2019:AC:615:617:1,615,617,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1260,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:615:617:1,1,0,0.02965,0.0674,0.00132,96,250,123,0,0,0,0,0
1314,PERFORM2019:AC:615:836:1,615,836,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1261,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:615:836:1,1,0,0.01983,0.04509,0.00088,96,250,123,0,0,0,0,0
1315,PERFORM2019:AC:616:617:1,616,617,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1262,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:616:617:1,1,0,0.02036,0.04628,0.0009,96,250,123,0,0,0,0,0
1316,PERFORM2019:AC:616:1505:1,616,1505,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1263,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:616:1505:1,1,0,0.04264,0.09693,0.00189,96,250,123,0,0,0,0,0
1317,PERFORM2019:AC:618:1505:1,618,1505,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1264,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:618:1505:1,1,0,0.05198,0.11817,0.00231,96,250,123,0,0,0,0,0
1318,PERFORM2019:XFMR:619:1505:1,619,1505,1,two_winding_transformer,1,1,2281,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:619:1505:1,1,0,0.00302,0.10864,0,125,145,170,1,0,0,0,0
1319,PERFORM2019:AC:620:625:1,620,625,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1265,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:620:625:1,1,0,0.00915,0.02081,0.00041,250,250,250,0,0,0,0,0
1320,PERFORM2019:AC:620:626:1,620,626,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1266,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:620:626:1;PERFORM2019:AC:620:626:2,1,0,0.00042,0.00095,2e-05,250,250,250,0,0,0,0,0
1321,PERFORM2019:AC:620:626:2,620,626,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1267,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:620:626:1;PERFORM2019:AC:620:626:2,1,0,0.00042,0.00095,2e-05,250,250,250,0,0,0,0,0
1322,PERFORM2019:AC:620:995:1,620,995,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1268,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:620:995:1;PERFORM2019:AC:620:995:2,1,0,0.00903,0.02052,0.0004,250,250,250,0,0,0,0,0
1323,PERFORM2019:AC:620:995:2,620,995,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1269,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:620:995:1;PERFORM2019:AC:620:995:2,1,0,0.00903,0.02052,0.0004,250,250,250,0,0,0,0,0
1324,PERFORM2019:AC:621:623:1,621,623,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1270,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:621:623:1;PERFORM2019:AC:621:623:2,1,0,0.01881,0.04275,0.00084,250,250,250,0,0,0,0,0
1325,PERFORM2019:AC:621:623:2,621,623,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1271,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:621:623:1;PERFORM2019:AC:621:623:2,1,0,0.01881,0.04275,0.00084,250,250,250,0,0,0,0,0
1326,PERFORM2019:AC:621:626:1,621,626,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1272,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:621:626:1,1,0,0.02808,0.06384,0.00125,300,300,300,0,0,0,0,0
1327,PERFORM2019:AC:621:627:1,621,627,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1273,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:621:627:1,1,0,0.00025,0.00057,1e-05,96,250,123,0,0,0,0,0
1328,PERFORM2019:AC:622:624:1,622,624,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1274,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:622:624:1,1,0,0.01137,0.02585,0.00051,250,250,250,0,0,0,0,0
1329,PERFORM2019:AC:622:997:1,622,997,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1275,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:622:997:1;PERFORM2019:AC:622:997:2,1,0,0.02686,0.06105,0.00119,175,175,175,0,0,0,0,0
1330,PERFORM2019:AC:622:997:2,622,997,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1276,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:622:997:1;PERFORM2019:AC:622:997:2,1,0,0.02686,0.06105,0.00119,175,175,175,0,0,0,0,0
1331,PERFORM2019:AC:623:624:1,624,623,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1277,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:623:624:1;PERFORM2019:AC:623:624:2,1,0,0.0271,0.0616,0.0012,250,250,250,0,0,0,0,0
1332,PERFORM2019:AC:623:624:2,624,623,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1278,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:623:624:1;PERFORM2019:AC:623:624:2,1,0,0.0271,0.0616,0.0012,250,250,250,0,0,0,0,0
1333,PERFORM2019:AC:623:1506:1,623,1506,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1279,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:623:1506:1,1,0,0.08,0.15,0.0025,96,250,123,0,0,0,0,0
1334,PERFORM2019:AC:624:1467:1,1467,624,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1280,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:624:1467:1;PERFORM2019:AC:624:1467:2,1,0,0.02348,0.05339,0.00104,250,250,250,0,0,0,0,0
1335,PERFORM2019:AC:624:1467:2,1467,624,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1281,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:624:1467:1;PERFORM2019:AC:624:1467:2,1,0,0.02348,0.05339,0.00104,250,250,250,0,0,0,0,0
1336,PERFORM2019:AC:626:1506:1,626,1506,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1282,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:626:1506:1;PERFORM2019:AC:626:1506:2,1,0,0.05562,0.12645,0.00247,250,250,250,0,0,0,0,0
1337,PERFORM2019:AC:626:1506:2,626,1506,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1283,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:626:1506:1;PERFORM2019:AC:626:1506:2,1,0,0.05562,0.12645,0.00247,250,250,250,0,0,0,0,0
1338,PERFORM2019:AC:628:1131:1,1131,628,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1284,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:628:1131:1,1,0,0.00224,0.01121,0.08497,562,562,562,0,0,0,0,0
1339,PERFORM2019:AC:628:1131:2,1131,628,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1285,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:628:1131:2,1,0,0.00224,0.01122,0.08497,562,562,562,0,0,0,0,0
1340,PERFORM2019:XFMR:628:1506:1,628,1506,1,two_winding_transformer,1,1,2282,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:628:1506:1,1,0,0.00302,0.10864,0,500,500,500,1,0,0,0,0
1341,PERFORM2019:AC:629:1133:1,629,1133,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1286,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:629:1133:1;PERFORM2019:AC:629:1133:2;PERFORM2019:AC:629:1133:3,1,0,0.00012,0.00059,0.0045,357,562,562,0,0,0,0,0
1342,PERFORM2019:AC:629:1133:2,629,1133,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1287,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:629:1133:1;PERFORM2019:AC:629:1133:2;PERFORM2019:AC:629:1133:3,1,0,0.00012,0.00059,0.0045,357,562,562,0,0,0,0,0
1343,PERFORM2019:AC:629:1133:3,629,1133,3,ac_branch_unresolved_line_cable_or_equivalent,1,1,1288,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:629:1133:1;PERFORM2019:AC:629:1133:2;PERFORM2019:AC:629:1133:3,1,0,0.00012,0.00059,0.0045,357,562,562,0,0,0,0,0
1344,PERFORM2019:AC:630:637:1,637,630,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1289,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:630:637:1,1,0,0.00432,0.03474,0.13256,453,936,579,0,0,0,0,0
1345,PERFORM2019:AC:630:1232:1,1232,630,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1290,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:630:1232:1,1,0,0.01368,0.10993,0.41941,453,936,579,0,0,0,0,0
1346,PERFORM2019:AC:630:1232:2,1232,630,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1291,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:630:1232:2,1,0,0.01372,0.1103,0.42082,453,936,579,0,0,0,0,0
1347,PERFORM2019:XFMR:630:1507:1,630,1507,1,two_winding_transformer,1,1,2283,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:630:1507:1,1,0,0.00149,0.0623,0,326,369,423,1,0,0,0,0
1348,PERFORM2019:AC:630:1521:1,1521,630,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1292,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:630:1521:1,1,0,0.00295,0.02372,0.09048,453,936,579,0,0,0,0,0
1349,PERFORM2019:AC:631:634:1,631,634,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1293,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:631:634:1,1,0,7e-05,0.00031,5e-05,167,556,210,0,0,0,0,0
1350,PERFORM2019:AC:631:704:1,631,704,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1294,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:631:704:1,1,0,0.01681,0.06953,0.01151,167,556,210,0,0,0,0,0
1351,PERFORM2019:AC:631:863:1,631,863,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1295,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:631:863:1,1,0,0.00929,0.0384,0.00636,167,556,210,0,0,0,0,0
1352,PERFORM2019:AC:632:635:1,635,632,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1296,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:632:635:1,1,0,0.00608,0.02514,0.00416,167,556,210,0,0,0,0,0
1353,PERFORM2019:AC:633:1507:1,1507,633,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1297,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:633:1507:1,1,0,0.00547,0.02261,0.00374,167,556,210,0,0,0,0,0
1354,PERFORM2019:AC:636:1507:1,1507,636,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1298,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:636:1507:1,1,0,0.00354,0.01462,0.00242,167,556,210,0,0,0,0,0
1355,PERFORM2019:XFMR:637:1508:1,637,1508,1,two_winding_transformer,1,1,2284,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:XFMR:637:1508:1,1,0,0.00149,0.0623,0,326,369,423,1,0,0,0,0
1356,PERFORM2019:AC:638:663:1,663,638,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1299,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:638:663:1,1,0,0.01025,0.02331,0.00046,96,250,123,0,0,0,0,0
1357,PERFORM2019:AC:638:767:1,638,767,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1300,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:638:767:1,1,0,0.04237,0.09632,0.00188,96,250,123,0,0,0,0,0
1358,PERFORM2019:AC:639:654:1,654,639,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1301,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:639:654:1,1,0,0.04982,0.11326,0.00221,96,250,123,0,0,0,0,0
1359,PERFORM2019:AC:639:655:1,655,639,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1302,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:639:655:1,1,0,0.04966,0.11289,0.00221,96,250,123,0,0,0,0,0
1360,PERFORM2019:AC:639:1482:1,1482,639,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1303,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:639:1482:1;PERFORM2019:AC:639:1482:2,1,0,0.00028,0.00064,1e-05,96,250,123,0,0,0,0,0
1361,PERFORM2019:AC:639:1482:2,1482,639,2,ac_branch_unresolved_line_cable_or_equivalent,1,1,1304,electrically_identical_parallel_assignment_not_unique_physical_identity,0,PERFORM2019:AC:639:1482:1;PERFORM2019:AC:639:1482:2,1,0,0.00028,0.00064,1e-05,96,250,123,0,0,0,0,0
1362,PERFORM2019:AC:640:654:1,654,640,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1305,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:640:654:1,1,0,0.00273,0.00621,0.00012,96,250,123,0,0,0,0,0
1363,PERFORM2019:AC:640:1483:1,1483,640,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1306,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:640:1483:1,1,0,0.10419,0.23687,0.00463,96,250,123,0,0,0,0,0
1364,PERFORM2019:AC:641:667:1,641,667,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1307,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:641:667:1,1,0,0.00243,0.00553,0.00011,96,250,123,0,0,0,0,0
1365,PERFORM2019:AC:641:782:1,641,782,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1308,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:641:782:1,1,0,0.06407,0.14566,0.00285,96,250,123,0,0,0,0,0
1366,PERFORM2019:AC:641:1509:1,641,1509,1,ac_branch_unresolved_line_cable_or_equivalent,1,1,1309,unique_RAW_endpoint_and_electrical_parameter_match,1,PERFORM2019:AC:641:1509:1,1,0,0.07236,0.16451,0.00322,96,250,123,0,0,0,0,0
