scenario_id,variant_id,allocation_mode,tie_mode,classic_objective_term,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,0.146799750086706,UPNY_ConEd,2433.87444085379,3945.61555854566,5647.97126859058,-1511.74111769187,2999.1759695476,fixed_interface_scale,0.25406857731881
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rx,s4,perform_rx,0.164394414101797,Dunwoodie_South,1886.94388460684,3173.76557921188,4534.14796431356,-1286.82169460504,1935.84206726617,fixed_interface_scale,0.44187242657141
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,8.18638242697274,Moses_South,268.090382748447,-18.0281665798467,1577.09494410906,286.118549328294,1124.88579191751,fixed_interface_scale,0.0646956627381259
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,0.237556561442923,Central_East,822.45865968715,1604.47725507616,2577.56454927825,-782.01859538901,1392.92634591109,fixed_interface_scale,0.315193936924957
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,0.252139144503896,Total_East_proxy,1573.95915867115,3161.41495443083,7441.91676751464,-1587.45579575968,2905.13643967645,fixed_interface_scale,0.298586531507316
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,0.146634011080451,UPNY_ConEd,2434.72807047596,3945.61555854566,5647.97126859058,-1510.8874880697,2999.1759695476,fixed_interface_scale,0.253781730280579
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S4_GSK__perform_rxb,s4,perform_rxb,0.164157674133412,Dunwoodie_South,1887.87077705856,3173.76557921188,4534.14796431356,-1285.89480215332,1935.84206726617,fixed_interface_scale,0.441236097990122
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PERFORM_GSK__current,perform,current,8.13912450464124,Moses_South,267.263342313097,-18.0281665798467,1577.09494410906,285.291508892943,1124.88579191751,fixed_interface_scale,0.0643221909840102
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PERFORM_GSK__current,perform,current,0.248791501174075,Central_East,804.179985387913,1604.47725507616,2577.56454927825,-800.297269688247,1392.92634591109,fixed_interface_scale,0.330100638989793
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PERFORM_GSK__current,perform,current,0.276694360546002,Total_East_proxy,1498.45551317042,3161.41495443083,7441.91676751464,-1662.95944126041,2905.13643967645,fixed_interface_scale,0.327665145234079
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PERFORM_GSK__current,perform,current,0.147262524634365,UPNY_ConEd,2431.49349393737,3945.61555854566,5647.97126859058,-1514.12206460829,2999.1759695476,fixed_interface_scale,0.254869508320897
