source_bus,source_bus_name,generator_id,source_zone,pg_mw,qg_mvar,qmin_mvar,qmax_mvar,pmin_mw,pmax_mw,voltage_target_pu,raw_ireg,regulated_bus,regulated_bus_name,regulated_zone,remote_regulation,regulated_bus_found,status,converted_status,snapshot_effective_status,raw_converted_status_mismatch,mapped_to_nyiso_zone,converted_gen_index,converted_genfuel,device_class,native_generator,reactive_only_QS,fixed_import_or_boundary_equivalent,synchronous_condenser,storage_or_pumping,offline,positive_active_capability,fixed_negative_active,originated_from_shunt_as_generator_conversion,control_group_id,classification_rule,classification_confidence,source_format,source_file
569,UNKNOWN12~48,1,K,0,0,-0.2,0.3,0.4,0.4,1.01,0,569,UNKNOWN12~48,K,0,1,0,0,0,0,1,212,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_569,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
569,UNKNOWN12~48,6,K,0,0,-33,42,35,60,1.01,0,569,UNKNOWN12~48,K,0,1,0,0,0,0,1,213,ng,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_569,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
569,UNKNOWN12~48,C1,K,83.07,-25.744,-58.52,62.7,35,83.6,1.01,0,569,UNKNOWN12~48,K,0,1,1,1,1,0,1,214,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_569,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
569,UNKNOWN12~48,C2,K,96,-25.744,-67.2,72,40,96,1.01,0,569,UNKNOWN12~48,K,0,1,1,1,1,0,1,215,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_569,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
570,UNKNOWN12~49,C1,J,120.432,18.761,-84.84,90.9,66,121.2,1.01,0,570,UNKNOWN12~49,J,0,1,1,1,1,0,1,216,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_570,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
570,UNKNOWN12~49,QS,J,0,18.761,0,300,0,0,1.01,0,570,UNKNOWN12~49,J,0,1,1,NaN,1,0,1,NaN,,reactive_only_QS,0,1,0,0,0,0,0,0,1,J_REG_BUS_570,ID QS with zero P capability and nonzero Q range,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
571,UNKNOWN12~50,1,J,1,12.6,-9.9,12.6,1,18,1.02,0,571,UNKNOWN12~50,J,0,1,1,1,1,0,1,217,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_571,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
571,UNKNOWN12~50,2,J,170.95,39.452,-188.1,239.4,90,342,1.02,0,571,UNKNOWN12~50,J,0,1,1,1,1,0,1,218,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_571,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
571,UNKNOWN12~50,3,J,535.5,39.452,-294.5,374.9,150,535.5,1.02,0,571,UNKNOWN12~50,J,0,1,1,1,1,0,1,219,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_571,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
571,UNKNOWN12~50,x,J,130,39.452,-9900,9900,130,130,1.02,0,571,UNKNOWN12~50,J,0,1,1,1,1,0,1,220,import,fixed_import_or_boundary_equivalent,0,0,1,0,0,0,1,0,0,J_REG_BUS_571,converted import/reference fuel or fixed negative P,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
573,UNKNOWN130~1,1,E,3.529,-1.529,-2,2.5,0.5,3.6,1.02,0,573,UNKNOWN130~1,E,0,1,1,1,1,0,1,221,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_573,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
573,UNKNOWN130~1,2,E,14.213,-1.529,-8,10.2,2.2,14.5,1.02,0,573,UNKNOWN130~1,E,0,1,1,1,1,0,1,222,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_573,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
573,UNKNOWN130~1,3,E,14.213,-1.529,-8,10.2,2.2,14.5,1.02,0,573,UNKNOWN130~1,E,0,1,1,1,1,0,1,223,hydro,native_generator,1,0,0,0,0,0,1,0,0,E_REG_BUS_573,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
575,FAY STREET,1,C,4.901,3.5,-2.8,3.5,2.8,5,1.02,0,575,FAY STREET,C,0,1,1,1,1,0,1,224,hydro,native_generator,1,0,0,0,0,0,1,0,0,C_REG_BUS_575,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
575,FAY STREET,2,C,4.901,3.5,-2.8,3.5,2.8,5,1.02,0,575,FAY STREET,C,0,1,1,1,1,0,1,225,hydro,native_generator,1,0,0,0,0,0,1,0,0,C_REG_BUS_575,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
577,UNKNOWN130~4,1,K,16.892,-9.4,-9.4,11.9,1,17,1.01,0,577,UNKNOWN130~4,K,0,1,1,1,1,0,1,226,other,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_577,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
577,UNKNOWN130~4,C1,K,81.48,-21.525,-57.4,61.5,45,82,1.01,0,577,UNKNOWN130~4,K,0,1,1,1,1,0,1,227,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_577,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
579,UNKNOWN130~6,1,E,0,0,-14.8,18.8,5,26.9,1.02,0,579,UNKNOWN130~6,E,0,1,0,0,0,0,1,228,dfo,offline,0,0,0,0,0,1,0,0,0,E_REG_BUS_579,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
580,NEWBRIDGE ~1,QS,K,0,31.186,0,500,0,0,1.02,0,580,NEWBRIDGE ~1,K,0,1,1,NaN,1,0,1,NaN,,reactive_only_QS,0,1,0,0,0,0,0,0,1,K_REG_BUS_580,ID QS with zero P capability and nonzero Q range,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
580,NEWBRIDGE ~1,x,K,150,31.186,-9900,9900,150,150,1.02,0,580,NEWBRIDGE ~1,K,0,1,1,1,1,0,1,229,import,fixed_import_or_boundary_equivalent,0,0,1,0,0,0,1,0,0,K_REG_BUS_580,converted import/reference fuel or fixed negative P,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
587,WHITESIDE,QS,K,0,38.648,0,50,0,0,1.01,0,587,WHITESIDE,K,0,1,1,NaN,1,0,1,NaN,,reactive_only_QS,0,1,0,0,0,0,0,0,1,K_REG_BUS_587,ID QS with zero P capability and nonzero Q range,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
589,EAST GARDE~1,3,K,78.102,55,-43.2,55,24,78.6,1.02,0,589,EAST GARDE~1,K,0,1,1,1,1,0,1,230,other,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_589,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
589,EAST GARDE~1,C1,K,54.651,41.25,-38.5,41.25,37.8,55,1.02,0,589,EAST GARDE~1,K,0,1,1,1,1,0,1,231,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_589,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
589,EAST GARDE~1,QS,K,0,61.56,0,500,0,0,1.02,0,589,EAST GARDE~1,K,0,1,1,NaN,1,0,1,NaN,,reactive_only_QS,0,1,0,0,0,0,0,0,1,K_REG_BUS_589,ID QS with zero P capability and nonzero Q range,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
595,BRUCKNER,1,J,1,32.9,-25.9,32.9,1,47,1.02,0,595,BRUCKNER,J,0,1,1,1,1,0,1,232,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_595,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
595,BRUCKNER,2,J,1,32.9,-25.9,32.9,1,47,1.02,0,595,BRUCKNER,J,0,1,1,1,1,0,1,233,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_595,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
595,BRUCKNER,3,J,1,32.9,-25.9,32.9,1,47,1.02,0,595,BRUCKNER,J,0,1,1,1,1,0,1,234,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_595,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
595,BRUCKNER,4,J,1,32.9,-25.9,32.9,1,47,1.02,0,595,BRUCKNER,J,0,1,1,1,1,0,1,235,ng,native_generator,1,0,0,0,0,0,1,0,0,J_REG_BUS_595,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
596,TREMONT,1,J,0,0,-0.9,1.2,0.3,1.7,1.02,0,596,TREMONT,J,0,1,0,0,0,0,1,236,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_596,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
596,TREMONT,2,J,0,0,-7.1,9,10.3,12.9,1.02,0,596,TREMONT,J,0,1,0,0,0,0,1,237,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_596,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
596,TREMONT,3,J,0,0,-7.1,9,10.3,12.9,1.02,0,596,TREMONT,J,0,1,0,0,0,0,1,238,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_596,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
596,TREMONT,4,J,0,0,-8.8,11.2,3,16,1.02,0,596,TREMONT,J,0,1,0,0,0,0,1,239,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_596,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,1,J,0,0,-0.1,0.1,0,0.1,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,240,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,10,J,0,0,-0.8,1,0.1,1.4,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,249,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,11,J,0,0,-0.8,1,0.1,1.4,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,250,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,12,J,0,0,-0.8,1.1,0.2,1.5,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,251,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,13,J,0,0,-0.8,1.1,0.2,1.5,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,252,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,14,J,0,0,-0.9,1.1,1.2,1.6,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,253,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,15,J,0,0,-0.9,1.1,1.2,1.6,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,254,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,16,J,0,0,-0.9,1.1,1.2,1.6,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,255,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,17,J,0,0,-1.1,1.4,0.2,2,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,256,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,18,J,0,0,-1.1,1.4,0.2,2,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,257,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,19,J,0,0,-1.1,1.4,0.1,2,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,258,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,2,J,0,0,-0.1,0.1,0.1,0.2,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,241,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,20,J,0,0,-1.1,1.4,0.1,2,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,259,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,21,J,0,0,-1.1,1.4,0.2,2,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,260,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,22,J,0,0,-2.9,3.7,3.5,5.3,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,261,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,3,J,0,0,-0.1,0.1,0.1,0.2,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,242,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,4,J,0,0,-0.2,0.2,0.1,0.3,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,243,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,5,J,0,0,-0.3,0.4,0.1,0.5,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,244,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,6,J,0,0,-0.3,0.4,0.1,0.5,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,245,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,7,J,0,0,-0.3,0.4,0.1,0.6,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,246,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,8,J,0,0,-0.3,0.4,0.1,0.6,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,247,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
600,EAST 179TH~1,9,J,0,0,-0.6,0.7,0.1,1,1.02,0,600,EAST 179TH~1,J,0,1,0,0,0,0,1,248,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_600,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
601,CORONA,1,J,0,0,-1.1,1.4,0.6,2,1.02,0,601,CORONA,J,0,1,0,0,0,0,1,262,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_601,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
601,CORONA,2,J,0,0,-1.1,1.4,0.6,2,1.02,0,601,CORONA,J,0,1,0,0,0,0,1,263,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_601,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
601,CORONA,3,J,0,0,-1.1,1.4,0.6,2,1.02,0,601,CORONA,J,0,1,0,0,0,0,1,264,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_601,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
601,CORONA,4,J,0,0,-1.1,1.4,0.6,2,1.02,0,601,CORONA,J,0,1,0,0,0,0,1,265,ng,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_601,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
601,CORONA,5,J,0,0,-1.1,1.4,0.6,2,1.02,0,601,CORONA,J,0,1,0,0,0,0,1,266,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_601,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
601,CORONA,6,J,0,0,-1.1,1.4,0.6,2,1.02,0,601,CORONA,J,0,1,0,0,0,0,1,267,dfo,offline,0,0,0,0,0,1,0,0,0,J_REG_BUS_601,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
608,HOLBROOK,QS,K,0,6.83,0,200,0,0,1.015,0,608,HOLBROOK,K,0,1,1,NaN,1,0,1,NaN,,reactive_only_QS,0,1,0,0,0,0,0,0,1,K_REG_BUS_608,ID QS with zero P capability and nonzero Q range,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
609,HOLTSVILLE~1,10,K,56.341,-8.859,-31.2,39.7,40.4,56.7,1.015,0,609,HOLTSVILLE~1,K,0,1,1,1,1,0,1,276,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_609,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
609,HOLTSVILLE~1,11,K,56.341,-8.859,-31.2,39.7,40.1,56.7,1.015,0,609,HOLTSVILLE~1,K,0,1,1,1,1,0,1,277,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_609,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
609,HOLTSVILLE~1,2,K,0,0,-31.2,39.7,37.6,56.7,1.015,0,609,HOLTSVILLE~1,K,0,1,0,0,0,0,1,268,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_609,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
609,HOLTSVILLE~1,3,K,56.401,-8.859,-31.2,39.7,35.1,56.7,1.015,0,609,HOLTSVILLE~1,K,0,1,1,1,1,0,1,269,ng,native_generator,1,0,0,0,0,0,1,0,0,K_REG_BUS_609,positive PMAX and converted fuel is not import/reference,medium,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
609,HOLTSVILLE~1,4,K,0,0,-31.2,39.7,35.8,56.7,1.015,0,609,HOLTSVILLE~1,K,0,1,0,0,0,0,1,270,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_609,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
609,HOLTSVILLE~1,5,K,0,0,-31.2,39.7,35.9,56.7,1.015,0,609,HOLTSVILLE~1,K,0,1,0,0,0,0,1,271,dfo,offline,0,0,0,0,0,1,0,0,0,K_REG_BUS_609,RAW STAT is offline,high,PERFORM PSS/E RAW rev33,PERFORM/On Peak 2019 v23_Perform_NY/On Peak 2019 v23/NYISO_onpeak2019_v23_shuntsRgens.RAW
