source_branch_row,model_branch_row,device_key,source_from_bus,source_to_bus,model_from_bus,model_to_bus,online,source_device_role,raw_circuit_id,identity_confidence,individual_circuit_identity_resolved,both_terminals_exact,crosses_aggregation_boundary,from_base_kv,to_base_kv,source_p_from_mw,regional_p_from_mw,delta_p_from_mw,source_q_from_mvar,regional_q_from_mvar,delta_q_from_mvar,source_p_to_mw,regional_p_to_mw,delta_p_to_mw,source_q_to_mvar,regional_q_to_mvar,delta_q_to_mvar,source_i_from_ka,regional_i_from_ka,delta_i_from_ka,source_i_to_ka,regional_i_to_ka,delta_i_to_ka
72,88,PERFORM2019:AC:20:1020:1,1020,20,21020,20020,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,34.5066377183785,50.1081359560161,15.6014982376376,1.35521578194556,-10.1407269588381,-11.4959427407837,-34.4019281619955,-49.8908626049051,-15.4889344429096,-1.5780755148139,10.3468433993313,11.9249189141452,0.169485008606923,0.244567011049367,0.0750820024424443,0.169622199432575,0.243902071122636,0.0742798716900606
73,89,PERFORM2019:AC:20:1195:1,1195,20,21195,20020,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-6.42907589543075,6.6955617709877,13.1246376664184,8.00945502176959,4.43310856405943,-3.57634645771016,6.43909991158882,-6.68977772250515,-13.128877634094,-8.64087813560448,-5.12138833658039,3.51948979902409,0.0504588061841646,0.0383521991319772,-0.0121066070521874,0.0530774021327679,0.0403295601161935,-0.0127478420165744
74,90,PERFORM2019:AC:21:403:1,21,403,20021,20403,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,22.5563335177831,34.6124310017863,12.0560974840032,-10.3349073166415,-16.7023478307568,-6.3674405141153,-22.5268750070477,-34.5455960626143,-12.0187210555666,10.100207279683,16.6009316692347,6.50072438955168,0.122223110272822,0.183942357448899,0.0617192471760774,0.121498233313342,0.183158055756763,0.0616598224434215
75,91,PERFORM2019:AC:21:406:1,21,406,20021,20406,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-24.5418209126941,-24.7984664473875,-0.256645534693416,10.2233122798671,4.60736243848188,-5.6159498413852,24.681854544911,24.9167474617173,0.234892916806299,-10.6317468066341,-5.14693258578471,5.48481422084942,0.13096585365152,0.120722203899362,-0.0102436497521578,0.132678586027037,0.121593686739049,-0.0110848992879881
76,92,PERFORM2019:AC:21:1004:1,1004,21,21004,20021,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-0.926473903424233,10.7119560998477,11.638430003272,-1.02121693237224,-5.1484328188668,-4.12721588649455,0.926481116045028,-10.7114430950725,-11.6379242111175,0.99320301215555,5.12081729725516,4.12761428509961,0.00679252437798776,0.0568862274033955,0.0500937030254077,0.00669085311778924,0.0568247687387877,0.0501339156209985
77,93,PERFORM2019:AC:21:1005:1,1005,21,21005,20021,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,28.0695773050127,44.7552324680919,16.6856551630793,2.36362284314926,-10.2707051751912,-12.6343280183404,-28.0287421843733,-44.652736423119,-16.6239942387457,-2.57658623096036,10.2910006482544,12.8675868792147,0.138490075610312,0.219753653544043,0.081263577933731,0.138654975521074,0.219320471968852,0.0806654964477783
78,94,PERFORM2019:AC:21:1009:1,1009,21,21009,20021,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-55.6341057080203,-71.8458075164618,-16.2117018084415,5.93527414178178,8.58255945592366,2.64728531414188,56.0658924909512,72.5283677538406,16.4624752628894,-5.15332591574748,-6.82215718968058,-1.66883127393309,0.276861697072194,0.348128439332449,0.071266742260255,0.277351265729526,0.348669406568733,0.0713181408392062
79,95,PERFORM2019:AC:22:1204:1,1204,22,21204,20022,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,69,69,1.54066416727396,1.54061676076647,-4.74065074875796e-05,-0.125949871207603,-0.135887979167388,-0.00993810795978542,-1.5400000000002,-1.53999999999992,2.75779399316889e-13,-6.49254087992102e-13,6.91668944341473e-14,7.18420982426249e-13,0.0128575706418725,0.0123952591308647,-0.000462311511007733,0.0128142987856264,0.0123468176843165,-0.000467481101309956
80,96,PERFORM2019:AC:23:751:1,751,23,20751,20023,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-33.7051623238189,-22.0982815830522,11.6068807407667,8.83651659737411,4.93701941315302,-3.89949718422109,34.0898333599217,22.2502536646079,-11.8395796953138,-9.38489101562112,-6.61522496298521,2.7696660526359,0.17478715215648,0.10941663633338,-0.0653705158230999,0.177574009504424,0.112225472161083,-0.0653485373433408
81,97,PERFORM2019:AC:23:1193:1,1193,23,21193,20023,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,59.7282096423047,41.9088555791378,-17.8193540631668,-16.4771584293401,-10.7564096639512,5.72074876538891,-59.469836239512,-41.7923114193442,17.6775248201677,17.0852089845343,10.7413104589093,-6.34389852562494,0.311375275693536,0.209215088594086,-0.10216018709945,0.310748428343064,0.208617262115605,-0.102131166227459
82,98,PERFORM2019:AC:23:1194:1,1194,23,21194,20023,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,59.5317188496622,41.6934969700566,-17.8382218796056,-16.391644310314,-10.6324794239776,5.75916488633642,-59.2754983148215,-41.5784132784229,17.6970850363987,16.9922188339413,10.6126043682871,-6.37961446565426,0.310305780014236,0.208053895382559,-0.102251884631676,0.309681475225985,0.207461088298662,-0.102220386927323
83,99,PERFORM2019:AC:23:1208:1,1208,23,21208,20023,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-35.9563055177394,-25.9857845740015,9.97052094373788,9.33164450156855,6.28844183099393,-3.04320267057462,36.2004346730238,26.1034520494451,-10.0969826235788,-9.52367079532782,-7.09825931503334,2.42541148029448,0.186465236443039,0.129223509393482,-0.0572417270495573,0.187990790474187,0.130783356027032,-0.0572074344471551
84,100,PERFORM2019:AC:23:1214:1,1214,23,21214,20023,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-38.0012011314303,-24.6036031647955,13.3975979666349,15.1718105145094,7.45571581336715,-7.71609470114229,38.0650665213881,24.6270189837149,-13.4380475376732,-15.1688660075257,-7.64043054917479,7.5284354583509,0.205303351019326,0.124262067143667,-0.0810412838756594,0.20578887571389,0.124661023535405,-0.0811278521784851
86,101,PERFORM2019:AC:24:913:1,913,24,20913,68,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,0,1,115,115,-6.15816192975516,85.066032735891,91.2241946656461,-3.25919381302136,-12.6273370259517,-9.36814321293034,6.16948745211643,-83.2265502689399,-89.3960377210563,1.34456288495398,18.1885188279595,16.8439559430055,0.034261269252166,0.412272322031623,0.378011052779457,0.0309223479856196,0.410503551943185,0.379581203957566
87,102,PERFORM2019:AC:24:914:1,914,24,20914,68,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,0,1,115,115,-4.20658522525824,90.4278444863241,94.6344297115823,-3.99450098599136,-9.79483956271755,-5.80033857672619,4.21557958334151,-87.6126369467213,-91.8282165300628,1.32357711705186,18.593483142479,17.2699060254272,0.0285656660721728,0.433717077462118,0.405151411389946,0.0216381411155372,0.431575670604455,0.409937529488918
90,103,PERFORM2019:AC:25:83:1,25,83,20025,20083,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-2.0799999999998,-2.08000000000004,-2.38031816479634e-13,6.79012401860746e-13,3.90243393155743e-13,-2.88769008705003e-13,2.08044146743954,2.08041074602824,-3.07214113042242e-05,-0.763077976933021,-0.824916266937687,-0.0618382900046651,0.010124576640659,0.00973924441520111,-0.000385332225457856,0.0107858885970123,0.0104786429681299,-0.000307245628882407
91,104,PERFORM2019:AC:26:557:1,26,557,20026,20557,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,345,345,372.889470976528,373.752280544695,0.862809568166654,56.4055997533265,-0.78834806591442,-57.1939478192409,-372.877167993098,-373.740394497524,-0.863226504426677,-56.7510829876979,0.425399841520004,57.1764828292179,0.586915374116676,0.576951875674553,-0.00996349844212341,0.587050613478577,0.576950399850829,-0.0101002136277479
92,105,PERFORM2019:AC:26:557:2,26,557,20026,20557,1,ac_branch_unresolved_line_cable_or_equivalent,2,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,345,345,393.71625784904,394.450887013546,0.73462916450643,58.4173716345273,-1.94632051297009,-60.3636921474974,-393.702554218216,-394.437647785622,-0.735093567406238,-58.7117926723597,1.63462561683943,60.3464182891991,0.619433480616953,0.608909845132371,-0.010523635484582,0.619557384088284,0.608905991222573,-0.0106513928657109
93,106,PERFORM2019:XFMR:26:1468:1,26,1468,20026,21468,1,two_winding_transformer,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,345,138,478.342254454446,476.744819548547,-1.59743490589881,72.7286010494958,55.1205013755586,-17.6080996739371,-475.83181720647,-474.31468865671,1.51712854976029,40.4435297261801,54.4313670548353,13.9878373286551,0.75298117724573,0.740839735643449,-0.0121414416022806,1.88245294311432,1.85209933910862,-0.0303536040057015
96,107,PERFORM2019:AC:28:1286:1,1286,28,21286,20028,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-34.3982381175175,13.2665177190824,47.6647558365999,16.4233743343541,-12.9889150655471,-29.4122893999012,34.4052346874739,-13.2649925127445,-47.6702272002184,-16.4307595548691,12.9557293455916,29.3864889004607,0.187762929148977,0.0877493613968315,-0.100013567752146,0.187840092680036,0.0876188501261335,-0.100221242553903
97,108,PERFORM2019:AC:28:1287:1,1287,28,21287,20028,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,36.4929469006758,-11.18369704671,-47.6766439473858,-16.4344409367572,12.922655263718,29.3570962004751,-36.4852346874557,11.1849925127502,47.6702272002059,16.4307595548856,-12.9557293456167,-29.3864889005023,0.197208056121472,0.0807422265349251,-0.116465829586546,0.197136635717392,0.0808794409129912,-0.116257194804401
104,109,PERFORM2019:AC:31:32:1,32,31,20032,20031,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,10.6572993826248,10.6700500269806,0.0127506443557461,-12.9801579762449,-8.12953754400131,4.85062043224357,-10.6556569320037,-10.6690749041462,-0.0134179721424914,12.9422932899962,8.08530970666705,-4.8569835833292,0.0831503825388754,0.0640725874767331,-0.0190777950621423,0.0829773332498042,0.0639321047900678,-0.0190452284597365
105,110,PERFORM2019:AC:31:680:1,680,31,20680,20031,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-64.9964372700911,-65.0147735629902,-0.0183362928991357,13.2392517082646,7.99760498096276,-5.24164672730181,65.0499218778103,65.0633541722846,0.0134322944743701,-13.1060792229355,-7.89128769682802,5.21479152610747,0.328354555783339,0.312953244150276,-0.0154013116330638,0.328441502771708,0.313008264968762,-0.0154332378029465
106,111,PERFORM2019:AC:32:84:1,32,84,20032,20084,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,4.81972484053321,4.79194405281797,-0.0277807877152361,-3.01034163392418,-1.44603905784218,1.564302576082,-4.81650355641169,-4.78957168117194,0.0269318752397512,2.457210968973,0.84784182145421,-1.60936914751878,0.0281344468160855,0.0239081305966042,-0.0042263162194813,0.0267535033311222,0.0232335873007699,-0.00351991603035237
107,112,PERFORM2019:AC:32:474:1,32,474,20032,20474,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,77.4121760925505,77.5365265085739,0.124350416023432,-17.5132892191412,-11.834263172263,5.67902604687825,-77.0664223155207,-77.222154867292,-0.155732551771393,18.5455491289166,12.7076365508443,-5.8379125780723,0.392952247314469,0.374641633970864,-0.0183106133436057,0.392504448268306,0.374322012226167,-0.0181824360421398
108,113,PERFORM2019:AC:32:678:2,32,678,20032,20678,1,ac_branch_unresolved_line_cable_or_equivalent,2,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,50.672012492522,50.5626911970991,-0.109321295422831,-11.4748349126744,-7.20121216973042,4.27362274294398,-50.5148030641151,-50.4212113440179,0.0935917200971872,11.7298033543434,7.35224929608068,-4.37755405826275,0.257228517854798,0.243949472322908,-0.0132790455318905,0.256727809629139,0.243618447983881,-0.0131093616452581
113,114,PERFORM2019:AC:35:36:1,35,36,20035,20036,1,ac_branch_unresolved_line_cable_or_equivalent,1,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,115,115,-70.3061494904024,-70.3064514514236,-0.000301961021179409,23.3869257910796,25.058437989525,1.67151219844538,70.315715487158,70.3155102429138,-0.000205244244156688,-23.359965336114,-25.0345802558167,-1.67461491970272,0.365980519878374,0.356144591284655,-0.00983592859371829,0.36600144551945,0.356167633977027,-0.00983381154242263
114,115,PERFORM2019:AC:35:36:2,35,36,20035,20036,1,ac_branch_unresolved_line_cable_or_equivalent,2,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,115,115,-70.3061494904024,-70.3064514514236,-0.000301961021179409,23.3869257910796,25.058437989525,1.67151219844538,70.315715487158,70.3155102429138,-0.000205244244156688,-23.359965336114,-25.0345802558167,-1.67461491970272,0.365980519878374,0.356144591284655,-0.00983592859371829,0.36600144551945,0.356167633977027,-0.00983381154242263
115,116,PERFORM2019:AC:35:191:1,35,191,20035,20191,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,35.530221059041,35.2565177078725,-0.273703351168457,2.87395396190892,2.87136452668683,-0.00258943522208543,-35.3171554013001,-35.0606625627963,0.256492838503846,-3.20448677942784,-3.36044003208863,-0.155953252660797,0.176071745373777,0.168786517995111,-0.0072852273786663,0.176585658453459,0.169336036009332,-0.007249622444127
116,117,PERFORM2019:AC:35:485:1,35,485,20035,20485,1,ac_branch_unresolved_line_cable_or_equivalent,1,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,115,115,48.348930977228,48.4860920772097,0.137161099981682,-24.3286228357944,-26.3099088693337,-1.98128603353931,-47.8257865760962,-47.9796021646623,-0.153815588566154,25.1597289813024,26.9758760785576,1.8161470972552,0.267345243970528,0.263221764722994,-0.00412347924753353,0.264349038033473,0.259943024852897,-0.00440601318057637
117,118,PERFORM2019:AC:35:485:2,35,485,20035,20485,1,ac_branch_unresolved_line_cable_or_equivalent,2,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,115,115,48.348930977228,48.4860920772097,0.137161099981682,-24.3286228357944,-26.3099088693337,-1.98128603353931,-47.8257865760962,-47.9796021646623,-0.153815588566154,25.1597289813024,26.9758760785576,1.8161470972552,0.267345243970528,0.263221764722994,-0.00412347924753353,0.264349038033473,0.259943024852897,-0.00440601318057637
118,119,PERFORM2019:AC:36:190:1,36,190,20036,20190,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-61.2894773171186,-58.8172989679682,2.47217834915038,10.5086821005891,11.9760993654176,1.46741726482848,62.3867134129795,59.7730760174906,-2.61363739548892,-8.04582497648295,-10.2397986932037,-2.19397371672071,0.307167162624824,0.286427048025682,-0.0207401145991417,0.308681565423091,0.28837016596915,-0.0203113994539415
119,120,PERFORM2019:AC:36:192:1,36,192,20036,20192,1,ac_branch_unresolved_line_cable_or_equivalent,1,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,115,115,-77.1169690303584,-78.4551485762032,-1.33817954584477,21.6343746807489,23.0286848698056,1.39431018905675,77.6103836405785,78.935109321739,1.32472568116047,-20.1534080581379,-21.6433245407112,-1.48991648257333,0.395637923746821,0.390171702143366,-0.00546622160345478,0.396360045099804,0.39095441072891,-0.00540563437089375
120,121,PERFORM2019:AC:36:192:2,36,192,20036,20192,1,ac_branch_unresolved_line_cable_or_equivalent,2,electrically_identical_parallel_assignment_not_unique_physical_identity,0,1,0,115,115,-77.1169690303584,-78.4551485762032,-1.33817954584477,21.6343746807489,23.0286848698056,1.39431018905675,77.6103836405785,78.935109321739,1.32472568116047,-20.1534080581379,-21.6433245407112,-1.48991648257333,0.395637923746821,0.390171702143366,-0.00546622160345478,0.396360045099804,0.39095441072891,-0.00540563437089375
121,122,PERFORM2019:AC:36:490:N,490,36,20490,20036,1,ac_branch_unresolved_line_cable_or_equivalent,N,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-39.0707969120171,-39.3056368328084,-0.234839920791259,7.3598744056486,7.8239613574957,0.464086951847109,39.651984403498,39.8565756345569,0.204591231058821,-7.05750078976195,-7.96430859340293,-0.906807803640977,0.195907695933871,0.190533037145094,-0.00537465878877669,0.198945600886134,0.193950008036215,-0.00499559284991885
129,123,PERFORM2019:AC:40:779:1,779,40,20779,20040,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,2.08013488825678,2.0801279556643,-6.93259247297462e-06,-0.252643668787958,-0.2665004006812,-0.0138567318932423,-2.07999999999983,-2.08000000000002,-1.90958360235527e-13,1.01629815674187e-12,2.58215671067319e-12,1.56585855393132e-12,0.0100696147029302,0.00981343680049326,-0.000256177902436934,0.00999599116825556,0.00973371526990772,-0.000262275898347843
149,124,PERFORM2019:AC:49:1015:1,1015,49,21015,20049,1,ac_branch_unresolved_line_cable_or_equivalent,1,unique_RAW_endpoint_and_electrical_parameter_match,1,1,0,115,115,-6.45248624286442,-6.4464854597368,0.00600078312761099,1.87489414017747,2.94021893554297,1.0653247953655,6.45354862684916,6.44757954904866,-0.00596907780050238,-2.02899995174866,-3.10739862000987,-1.07839866826121,0.0337870086551389,0.0342283012991598,0.000441292644020909,0.0340177462696035,0.0345805270873782,0.000562780817774687
