hour_index,timestamp,max_internal_branch_error_mw,max_interface_error_mw,max_angle_error_deg,max_native_solved_pg_error_mw,max_nodal_residual_mw,passed
875,2019-02-06T10:00:00,6.480149750132114e-12,8.185452315956354e-12,2.4158453015843406e-13,6.366462912410498e-12,6.45172804070171e-12,True
876,2019-02-06T11:00:00,6.0254023992456496e-12,5.5706550483591855e-12,2.2737367544323206e-13,6.821210263296962e-12,7.176481631177012e-12,True
877,2019-02-06T12:00:00,7.901235221652314e-12,9.691802915767767e-12,2.7000623958883807e-13,7.503331289626658e-12,9.237055564881302e-12,True
878,2019-02-06T13:00:00,7.16227077646181e-12,9.549694368615746e-12,3.126388037344441e-13,6.59383658785373e-12,7.190692485892214e-12,True
879,2019-02-06T14:00:00,5.7696070143720135e-12,7.389644451905042e-12,2.7000623958883807e-13,7.503331289626658e-12,9.279688129026908e-12,True
880,2019-02-06T15:00:00,8.29913915367797e-12,1.0487610779819079e-11,3.552713678800501e-13,1.0459189070388675e-11,6.778577699151356e-12,True
881,2019-02-06T16:00:00,5.4569682106375694e-12,6.139089236967266e-12,1.9895196601282805e-13,3.865352482534945e-12,9.549694368615746e-12,True
882,2019-02-06T17:00:00,4.632738637155853e-12,6.480149750132114e-12,1.7053025658242404e-13,3.865352482534945e-12,6.0325078266032506e-12,True
883,2019-02-06T18:00:00,5.172751116333529e-12,6.0254023992456496e-12,1.7053025658242404e-13,0.0,7.382539024547441e-12,True
884,2019-02-06T19:00:00,5.9969806898152456e-12,8.29913915367797e-12,2.7000623958883807e-13,3.865352482534945e-12,6.0680349633912556e-12,True
885,2019-02-06T20:00:00,4.376943252282217e-12,5.115907697472721e-12,1.4210854715202004e-13,2.0463630789890885e-12,5.4711790653527714e-12,True
886,2019-02-06T21:00:00,6.59383658785373e-12,5.172751116333529e-12,1.2789769243681803e-13,1.3642420526593924e-12,9.29389898374211e-12,True
887,2019-02-06T22:00:00,6.87805368215777e-12,9.549694368615746e-12,2.7000623958883807e-13,6.934897101018578e-12,1.318767317570746e-11,True
888,2019-02-06T23:00:00,4.888534022029489e-12,7.73070496506989e-12,2.2737367544323206e-13,5.343281372915953e-12,8.981260180007666e-12,True
889,2019-02-07T00:00:00,4.604316927725449e-12,5.4569682106375694e-12,1.4210854715202004e-13,2.0463630789890885e-12,5.258016244624741e-12,True
890,2019-02-07T01:00:00,3.197442310920451e-12,6.366462912410498e-12,1.7053025658242404e-13,3.410605131648481e-12,3.879563337250147e-12,True
891,2019-02-07T02:00:00,2.6716406864579767e-12,4.092726157978177e-12,9.947598300641403e-14,9.094947017729282e-13,6.366462912410498e-12,True
892,2019-02-07T03:00:00,5.314859663485549e-12,7.617018127348274e-12,2.4158453015843406e-13,4.547473508864641e-12,5.8548721426632255e-12,True
893,2019-02-07T04:00:00,4.604316927725449e-12,6.934897101018578e-12,2.4158453015843406e-13,5.4569682106375694e-12,5.4427573559223674e-12,True
894,2019-02-07T05:00:00,5.343281372915953e-12,8.185452315956354e-12,2.0605739337042905e-13,4.774847184307873e-12,5.25091081726714e-12,True
895,2019-02-07T06:00:00,6.764366844436154e-12,1.0118128557223827e-11,2.4158453015843406e-13,3.637978807091713e-12,5.314859663485549e-12,True
896,2019-02-07T07:00:00,5.5706550483591855e-12,6.764366844436154e-12,2.2737367544323206e-13,5.4569682106375694e-12,9.279688129026908e-12,True
897,2019-02-07T08:00:00,6.252776074688882e-12,4.774847184307873e-12,2.1316282072803006e-13,6.59383658785373e-12,9.549694368615746e-12,True
898,2019-02-07T09:00:00,4.774847184307873e-12,6.821210263296962e-12,1.8474111129762605e-13,2.9558577807620168e-12,6.934897101018578e-12,True
899,2019-02-07T10:00:00,5.9117155615240335e-12,7.73070496506989e-12,2.8421709430404007e-13,4.547473508864641e-12,1.0331291377951857e-11,True
900,2019-02-07T11:00:00,6.650680006714538e-12,7.219114195322618e-12,2.7000623958883807e-13,6.59383658785373e-12,6.80699940858176e-12,True
901,2019-02-07T12:00:00,5.7980287238024175e-12,6.59383658785373e-12,1.7053025658242404e-13,4.092726157978177e-12,8.29913915367797e-12,True
902,2019-02-07T13:00:00,7.361222742474638e-12,1.0118128557223827e-11,3.552713678800501e-13,9.549694368615746e-12,9.194423000735696e-12,True
903,2019-02-07T14:00:00,6.480149750132114e-12,8.29913915367797e-12,2.5579538487363607e-13,4.774847184307873e-12,8.58335624798201e-12,True
904,2019-02-07T15:00:00,5.172751116333529e-12,7.275957614183426e-12,2.7000623958883807e-13,8.185452315956354e-12,8.29913915367797e-12,True
905,2019-02-07T16:00:00,5.5138116294983774e-12,1.000444171950221e-11,2.7000623958883807e-13,6.139089236967266e-12,8.071765478234738e-12,True
906,2019-02-07T17:00:00,6.423306331271306e-12,6.252776074688882e-12,2.1316282072803006e-13,4.547473508864641e-12,9.890754881780595e-12,True
907,2019-02-07T18:00:00,6.508571459562518e-12,9.777068044058979e-12,2.984279490192421e-13,5.6843418860808015e-12,7.133849067031406e-12,True
908,2019-02-07T19:00:00,7.133849067031406e-12,9.208633855450898e-12,2.5579538487363607e-13,3.865352482534945e-12,7.673861546209082e-12,True
909,2019-02-07T20:00:00,7.787548383930698e-12,9.322320693172514e-12,2.2737367544323206e-13,3.865352482534945e-12,1.1368683772161603e-11,True
910,2019-02-07T21:00:00,5.9685589803848416e-12,9.322320693172514e-12,2.8421709430404007e-13,5.002220859751105e-12,9.606537787476555e-12,True
911,2019-02-07T22:00:00,5.9117155615240335e-12,7.503331289626658e-12,2.2737367544323206e-13,5.4569682106375694e-12,1.1894485396624077e-11,True
912,2019-02-07T23:00:00,5.286437954055145e-12,5.7980287238024175e-12,1.8474111129762605e-13,3.410605131648481e-12,8.100187187665142e-12,True
913,2019-02-08T00:00:00,6.139089236967266e-12,5.4569682106375694e-12,1.7053025658242404e-13,1.3642420526593924e-12,7.929656931082718e-12,True
914,2019-02-08T01:00:00,6.366462912410498e-12,8.412825991399586e-12,2.4158453015843406e-13,4.320099833421409e-12,8.128608897095546e-12,True
915,2019-02-08T02:00:00,5.6274984672199935e-12,6.821210263296962e-12,2.2737367544323206e-13,5.002220859751105e-12,8.15703060652595e-12,True
916,2019-02-08T03:00:00,4.547473508864641e-12,8.640199666842818e-12,2.2737367544323206e-13,5.343281372915953e-12,4.320099833421409e-12,True
917,2019-02-08T04:00:00,5.7411853049416095e-12,8.412825991399586e-12,2.5579538487363607e-13,6.139089236967266e-12,8.384404281969182e-12,True
918,2019-02-08T05:00:00,4.831690603168681e-12,5.9117155615240335e-12,1.8474111129762605e-13,2.7284841053187847e-12,7.290168468898628e-12,True
919,2019-02-08T06:00:00,7.418066161335446e-12,9.208633855450898e-12,3.126388037344441e-13,5.9117155615240335e-12,6.45172804070171e-12,True
920,2019-02-08T07:00:00,4.774847184307873e-12,6.821210263296962e-12,1.8474111129762605e-13,5.002220859751105e-12,8.270717444247566e-12,True
921,2019-02-08T08:00:00,5.7980287238024175e-12,6.821210263296962e-12,2.2737367544323206e-13,6.139089236967266e-12,6.338041202980094e-12,True
922,2019-02-08T09:00:00,5.5706550483591855e-12,7.048583938740194e-12,2.5579538487363607e-13,8.86757334228605e-12,1.2633449841814581e-11,True
923,2019-02-08T10:00:00,5.9685589803848416e-12,8.86757334228605e-12,2.8421709430404007e-13,5.002220859751105e-12,1.0999201549566351e-11,True
924,2019-02-08T11:00:00,5.7127635955112055e-12,8.640199666842818e-12,2.7000623958883807e-13,6.821210263296962e-12,8.739675649849232e-12,True
925,2019-02-08T12:00:00,4.774847184307873e-12,7.275957614183426e-12,2.7000623958883807e-13,5.9117155615240335e-12,7.275957614183426e-12,True
926,2019-02-08T13:00:00,7.844391802791506e-12,1.0231815394945443e-11,3.268496584496461e-13,5.9117155615240335e-12,9.876544027065393e-12,True
927,2019-02-08T14:00:00,7.986500349943526e-12,1.1368683772161603e-11,3.694822225952521e-13,5.002220859751105e-12,1.0615508472255897e-11,True
928,2019-02-08T15:00:00,5.4001247917767614e-12,8.86757334228605e-12,2.7000623958883807e-13,7.73070496506989e-12,8.58335624798201e-12,True
929,2019-02-08T16:00:00,6.764366844436154e-12,4.547473508864641e-12,2.1316282072803006e-13,6.139089236967266e-12,1.1013412404281553e-11,True
930,2019-02-08T17:00:00,5.9117155615240335e-12,8.86757334228605e-12,3.126388037344441e-13,8.412825991399586e-12,8.58335624798201e-12,True
931,2019-02-08T18:00:00,5.002220859751105e-12,8.640199666842818e-12,2.4158453015843406e-13,4.092726157978177e-12,7.716494110354688e-12,True
932,2019-02-08T19:00:00,5.7696070143720135e-12,5.343281372915953e-12,1.8474111129762605e-13,5.6843418860808015e-12,8.512301974406e-12,True
933,2019-02-08T20:00:00,6.565414878423326e-12,9.549694368615746e-12,3.126388037344441e-13,6.59383658785373e-12,1.1311840353300795e-11,True
934,2019-02-08T21:00:00,7.503331289626658e-12,1.2505552149377763e-11,4.263256414560601e-13,1.0459189070388675e-11,8.668621376273222e-12,True
935,2019-02-08T22:00:00,7.190692485892214e-12,8.86757334228605e-12,2.7000623958883807e-13,5.7980287238024175e-12,5.300648808770347e-12,True
936,2019-02-08T23:00:00,5.4569682106375694e-12,1.0913936421275139e-11,2.1316282072803006e-13,2.2737367544323206e-12,5.6274984672199935e-12,True
937,2019-02-09T00:00:00,5.002220859751105e-12,7.958078640513122e-12,1.7053025658242404e-13,1.3642420526593924e-12,7.048583938740194e-12,True
938,2019-02-09T01:00:00,3.865352482534945e-12,5.6843418860808015e-12,1.7763568394002505e-13,3.183231456205249e-12,4.831690603168681e-12,True
939,2019-02-09T02:00:00,4.433786671143025e-12,6.821210263296962e-12,1.9184653865522705e-13,2.2737367544323206e-12,6.30961949354969e-12,True
940,2019-02-09T03:00:00,4.604316927725449e-12,4.945377440890297e-12,1.2789769243681803e-13,1.8189894035458565e-12,7.219114195322618e-12,True
941,2019-02-09T04:00:00,4.092726157978177e-12,5.6843418860808015e-12,1.5631940186722204e-13,2.9558577807620168e-12,5.8832938520936295e-12,True
942,2019-02-09T05:00:00,4.376943252282217e-12,4.888534022029489e-12,1.5631940186722204e-13,1.3642420526593924e-12,5.101696842757519e-12,True
943,2019-02-09T06:00:00,5.4569682106375694e-12,4.547473508864641e-12,2.1316282072803006e-13,3.410605131648481e-12,7.403855306620244e-12,True
944,2019-02-09T07:00:00,6.480149750132114e-12,9.094947017729282e-12,1.9895196601282805e-13,1.5916157281026244e-12,6.59383658785373e-12,True
945,2019-02-09T08:00:00,5.115907697472721e-12,7.275957614183426e-12,2.984279490192421e-13,8.640199666842818e-12,6.224354365258478e-12,True
946,2019-02-09T09:00:00,6.650680006714538e-12,7.503331289626658e-12,1.8474111129762605e-13,1.1368683772161603e-12,8.981260180007666e-12,True
947,2019-02-09T10:00:00,6.59383658785373e-12,9.549694368615746e-12,3.552713678800501e-13,8.185452315956354e-12,9.57811607804615e-12,True
948,2019-02-09T11:00:00,5.5706550483591855e-12,1.0231815394945443e-11,2.1316282072803006e-13,2.2737367544323206e-13,5.314859663485549e-12,True
949,2019-02-09T12:00:00,5.343281372915953e-12,8.86757334228605e-12,2.8421709430404007e-13,5.229594535194337e-12,8.512301974406e-12,True
950,2019-02-09T13:00:00,6.480149750132114e-12,1.0459189070388675e-11,2.984279490192421e-13,4.547473508864641e-12,8.384404281969182e-12,True
951,2019-02-09T14:00:00,4.774847184307873e-12,1.1596057447604835e-11,1.8474111129762605e-13,3.637978807091713e-12,4.746425474877469e-12,True
952,2019-02-09T15:00:00,5.357492227631155e-12,8.412825991399586e-12,2.7000623958883807e-13,5.6843418860808015e-12,1.247713043994736e-11,True
953,2019-02-09T16:00:00,6.0254023992456496e-12,7.958078640513122e-12,2.2737367544323206e-13,4.547473508864641e-12,8.199663170671556e-12,True
954,2019-02-09T17:00:00,5.7980287238024175e-12,5.7411853049416095e-12,2.2737367544323206e-13,4.547473508864641e-12,8.768097359279636e-12,True
955,2019-02-09T18:00:00,5.5422333389287814e-12,7.048583938740194e-12,2.5579538487363607e-13,7.048583938740194e-12,1.021760454023024e-11,True
956,2019-02-09T19:00:00,6.934897101018578e-12,8.185452315956354e-12,2.8421709430404007e-13,6.821210263296962e-12,9.464429240324534e-12,True
957,2019-02-09T20:00:00,5.8548721426632255e-12,1.0459189070388675e-11,2.7000623958883807e-13,5.6843418860808015e-12,1.1624479157035239e-11,True
958,2019-02-09T21:00:00,5.002220859751105e-12,7.275957614183426e-12,2.4158453015843406e-13,4.774847184307873e-12,7.958078640513122e-12,True
959,2019-02-09T22:00:00,6.210143510543276e-12,7.958078640513122e-12,2.7000623958883807e-13,6.707523425575346e-12,6.906475391588174e-12,True
960,2019-02-09T23:00:00,6.302514066192089e-12,1.057287590811029e-11,2.5579538487363607e-13,3.069544618483633e-12,7.673861546209082e-12,True
961,2019-02-10T00:00:00,3.410605131648481e-12,5.002220859751105e-12,1.2789769243681803e-13,1.1368683772161603e-12,6.30961949354969e-12,True
962,2019-02-10T01:00:00,5.4285465012071654e-12,6.536993168992922e-12,1.8474111129762605e-13,3.183231456205249e-12,5.9543481256696396e-12,True
963,2019-02-10T02:00:00,5.059064278611913e-12,7.844391802791506e-12,2.4158453015843406e-13,5.4569682106375694e-12,6.721734280290548e-12,True
964,2019-02-10T03:00:00,4.831690603168681e-12,5.9117155615240335e-12,1.9895196601282805e-13,3.865352482534945e-12,7.673861546209082e-12,True
965,2019-02-10T04:00:00,4.661160346586257e-12,7.048583938740194e-12,1.8474111129762605e-13,2.7284841053187847e-12,4.447997525858227e-12,True
966,2019-02-10T05:00:00,5.059064278611913e-12,8.640199666842818e-12,2.2737367544323206e-13,5.9117155615240335e-12,7.247535904753022e-12,True
967,2019-02-10T06:00:00,4.206412995699793e-12,6.139089236967266e-12,1.7053025658242404e-13,6.821210263296962e-13,7.332801033044234e-12,True
968,2019-02-10T07:00:00,5.147882120581926e-12,7.503331289626658e-12,2.8421709430404007e-13,6.366462912410498e-12,9.549694368615746e-12,True
969,2019-02-10T08:00:00,4.774847184307873e-12,8.412825991399586e-12,2.5579538487363607e-13,4.547473508864641e-12,4.916955731459893e-12,True
970,2019-02-10T09:00:00,4.774847184307873e-12,5.5706550483591855e-12,7.105427357601002e-14,1.3642420526593924e-12,6.281197784119286e-12,True
971,2019-02-10T10:00:00,4.888534022029489e-12,5.4569682106375694e-12,1.7053025658242404e-13,2.5011104298755527e-12,8.043343768804334e-12,True
972,2019-02-10T11:00:00,4.718003765447065e-12,7.16227077646181e-12,1.9895196601282805e-13,4.092726157978177e-12,7.290168468898628e-12,True
973,2019-02-10T12:00:00,4.689582056016661e-12,7.16227077646181e-12,2.5579538487363607e-13,7.73070496506989e-12,9.606537787476555e-12,True
974,2019-02-10T13:00:00,5.002220859751105e-12,6.139089236967266e-12,2.2737367544323206e-13,5.229594535194337e-12,5.9685589803848416e-12,True
975,2019-02-10T14:00:00,5.7411853049416095e-12,9.322320693172514e-12,2.2737367544323206e-13,4.547473508864641e-12,5.8122395785176195e-12,True
976,2019-02-10T15:00:00,5.059064278611913e-12,7.275957614183426e-12,2.2737367544323206e-13,4.547473508864641e-12,6.622258297284134e-12,True
977,2019-02-10T16:00:00,6.281197784119286e-12,1.0231815394945443e-11,2.4158453015843406e-13,6.366462912410498e-12,5.286437954055145e-12,True
978,2019-02-10T17:00:00,5.172751116333529e-12,3.979039320256561e-12,1.5631940186722204e-13,3.865352482534945e-12,7.062794793455396e-12,True
979,2019-02-10T18:00:00,5.8548721426632255e-12,1.0913936421275139e-11,2.5579538487363607e-13,5.6843418860808015e-12,6.87805368215777e-12,True
980,2019-02-10T19:00:00,6.536993168992922e-12,6.366462912410498e-12,1.2789769243681803e-13,1.3642420526593924e-12,8.640199666842818e-12,True
981,2019-02-10T20:00:00,5.087485988042317e-12,6.252776074688882e-12,2.2737367544323206e-13,4.888534022029489e-12,9.86233317235019e-12,True
982,2019-02-10T21:00:00,7.275957614183426e-12,8.412825991399586e-12,2.984279490192421e-13,7.275957614183426e-12,1.0317080523236655e-11,True
983,2019-02-10T22:00:00,6.565414878423326e-12,8.526512829121202e-12,2.1316282072803006e-13,3.979039320256561e-12,8.611777957412414e-12,True
984,2019-02-10T23:00:00,5.6843418860808015e-12,1.000444171950221e-11,2.7000623958883807e-13,5.7980287238024175e-12,9.00968188943807e-12,True
985,2019-02-11T00:00:00,3.922195901395753e-12,4.547473508864641e-12,1.2789769243681803e-13,2.5011104298755527e-12,9.329426120530115e-12,True
986,2019-02-11T01:00:00,3.0127011996228248e-12,5.4569682106375694e-12,1.3500311979441904e-13,2.0463630789890885e-12,5.5351279115711804e-12,True
987,2019-02-11T02:00:00,3.865352482534945e-12,5.172751116333529e-12,1.4210854715202004e-13,1.8189894035458565e-12,3.815614491031738e-12,True
988,2019-02-11T03:00:00,3.637978807091713e-12,5.030642569181509e-12,1.3500311979441904e-13,2.2737367544323206e-12,7.908340649009915e-12,True
989,2019-02-11T04:00:00,3.83115761337649e-12,6.87805368215777e-12,2.1316282072803006e-13,5.4569682106375694e-12,3.495870259939693e-12,True
990,2019-02-11T05:00:00,3.353761712787673e-12,3.183231456205249e-12,1.0658141036401503e-13,1.1368683772161603e-12,4.675371201301459e-12,True
991,2019-02-11T06:00:00,4.860112312599085e-12,5.229594535194337e-12,2.1316282072803006e-13,3.183231456205249e-12,6.551204023708124e-12,True
992,2019-02-11T07:00:00,5.343281372915953e-12,7.73070496506989e-12,1.9895196601282805e-13,3.637978807091713e-12,1.0260237104375847e-11,True
993,2019-02-11T08:00:00,6.929568030500377e-12,8.981260180007666e-12,2.984279490192421e-13,7.275957614183426e-12,7.389644451905042e-12,True
994,2019-02-11T09:00:00,5.5138116294983774e-12,6.139089236967266e-12,2.2737367544323206e-13,5.9117155615240335e-12,6.508571459562518e-12,True
995,2019-02-11T10:00:00,4.433786671143025e-12,7.958078640513122e-12,2.2737367544323206e-13,5.343281372915953e-12,1.0544454198679887e-11,True
996,2019-02-11T11:00:00,6.480149750132114e-12,1.1823431123048067e-11,2.984279490192421e-13,7.73070496506989e-12,6.110667527536862e-12,True
997,2019-02-11T12:00:00,5.95923310697799e-12,9.777068044058979e-12,2.984279490192421e-13,6.0254023992456496e-12,7.077005648170598e-12,True
998,2019-02-11T13:00:00,6.764366844436154e-12,9.208633855450898e-12,2.8421709430404007e-13,6.59383658785373e-12,1.4637180356658064e-11,True
999,2019-02-11T14:00:00,8.640199666842818e-12,1.3869794202037156e-11,4.405364961712621e-13,1.2278178473934531e-11,9.094947017729282e-12,True
1000,2019-02-11T15:00:00,5.8051341511600185e-12,8.185452315956354e-12,3.268496584496461e-13,9.549694368615746e-12,1.0402345651527867e-11,True
1001,2019-02-11T16:00:00,5.6274984672199935e-12,8.412825991399586e-12,1.4210854715202004e-13,2.0463630789890885e-12,8.924416761146858e-12,True
1002,2019-02-11T17:00:00,6.480149750132114e-12,1.2505552149377763e-11,3.268496584496461e-13,7.73070496506989e-12,7.361222742474638e-12,True
1003,2019-02-11T18:00:00,5.343281372915953e-12,7.73070496506989e-12,1.8474111129762605e-13,3.183231456205249e-12,6.480149750132114e-12,True
1004,2019-02-11T19:00:00,5.172751116333529e-12,4.661160346586257e-12,1.9895196601282805e-13,4.774847184307873e-12,5.5422333389287814e-12,True
1005,2019-02-11T20:00:00,7.258194045789423e-12,1.0686562745831907e-11,2.7000623958883807e-13,3.637978807091713e-12,5.314859663485549e-12,True
1006,2019-02-11T21:00:00,7.16227077646181e-12,1.1141310096718371e-11,3.410605131648481e-13,7.958078640513122e-12,8.213874025386758e-12,True
1007,2019-02-11T22:00:00,6.366462912410498e-12,8.412825991399586e-12,1.8474111129762605e-13,2.8421709430404007e-12,8.981260180007666e-12,True
