State,Facility Name,Facility ID,Unit ID,Associated Stacks,Year,Program Code,Primary Rep Info,EPA Region,NERC Region,County,County Code,FIPS Code,Source Category,Latitude,Longitude,Owner/Operator,SO2 Phase,NOx Phase,Unit Type,Primary Fuel Type,Secondary Fuel Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Commercial Operation Date,Operating Status,Max Hourly HI Rate (mmBtu/hr),Associated Generators & Nameplate Capacity (MWe)
NY,Carr Street Generating Station,50978,B,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",610477,2,,Onondaga County,NY067,067,Electric Utility,43.0611,-76.0819,"Carr Street Generating Station, LP (Owner)|Brookfield Renewable Energy Group (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection|Ammonia Injection,,,1993-12-11,Operating,488,"GEN3 (27.8), GEN2 (48.8)"
NY,Riverbay Corp. - Co-Op City,52168,00001,,2025,SIPNOX,611066,2,,Bronx County,NY005,005,Institutional,40.8697,-73.8258,Riverbay Corporation (Owner),,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,Low NOx Burner Technology (Dry Bottom only),,,1968-07-01,Operating,375.3,
NY,Riverbay Corp. - Co-Op City,52168,00004,,2025,SIPNOX,611066,2,,Bronx County,NY005,005,Cogeneration,40.8697,-73.8258,Riverbay Corporation (Owner)|Riverbay Corporation (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Selective Catalytic Reduction,,,2009-05-22,Operating,193.9,"GEN3 (12.9), GEN2 (19.7)"
NY,Riverbay Corp. - Co-Op City,52168,00006,,2025,SIPNOX,611066,2,,Bronx County,NY005,005,Cogeneration,40.8697,-73.8258,Riverbay Corporation (Owner)|Riverbay Corporation (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Selective Catalytic Reduction,,,2009-08-06,Operating,193.9,"GEN4 (12.9), GEN2 (19.7)"
NY,Riverbay Corp. - Co-Op City,52168,0003HP,,2025,SIPNOX,611066,2,,Bronx County,NY005,005,Cogeneration,40.8697,-73.8258,Riverbay Corporation (Owner)|Riverbay Corporation (Operator),,,Other boiler,Pipeline Natural Gas,Diesel Oil,,Low NOx Burner Technology (Dry Bottom only),,,2009-10-01,Operating,214.4,GEN2 (19.7)
NY,Riverbay Corp. - Co-Op City,52168,HPB02,,2025,SIPNOX,611066,2,,Bronx County,NY005,005,Cogeneration,40.8697,-73.8258,Riverbay Corporation (Owner)|Riverbay Corporation (Operator),,,Other boiler,Pipeline Natural Gas,Diesel Oil,,,,,2020-11-15,Operating,420,GEN2 (19.7)
NY,Rensselaer Cogen,54034,1GTDBS,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",610983,2,NPCC,Rensselaer County,NY083,083,Electric Utility,42.63,-73.75,Rensselaer Generating LLC (Owner)|Rensselaer Generating LLC (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction|Steam Injection,,,1994-04-22,Operating,786.8,"GEN2 (45.9), GEN1 (58)"
NY,Lockport,54041,011854,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",2239,2,NPCC,Niagara County,NY063,063,Cogeneration,43.1622,-78.7453,"Lockport Energy Associates, LP (Owner)|Lockport Energy Associates, LP (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1992-12-28,Operating,1531,"GEN1 (51), GEN4 (75.3)"
NY,Lockport,54041,011855,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",2239,2,NPCC,Niagara County,NY063,063,Cogeneration,43.1622,-78.7453,"Lockport Energy Associates, LP (Owner)|Lockport Energy Associates, LP (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1992-12-28,Operating,1531,"GEN4 (75.3), GEN2 (51)"
NY,Lockport,54041,011856,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",2239,2,NPCC,Niagara County,NY063,063,Cogeneration,43.1622,-78.7453,"Lockport Energy Associates, LP (Owner)|Lockport Energy Associates, LP (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1992-12-28,Operating,1531,"GEN4 (75.3), GEN3 (51)"
NY,Indeck-Olean Energy Center,54076,1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI","2911 (Ended Aug 29, 2025), 604404 (Started Aug 29, 2025)",2,NPCC,Cattaraugus County,NY009,009,Cogeneration,42.0875,-78.4578,Indeck-Olean Limited Partnership (Owner)|Indeck-Olean Limited Partnership (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction|Steam Injection,,,1994-06-08,Operating,789,"GEN1 (46), GEN2 (44.7)"
NY,Ticonderoga Mill,54099,000044,,2025,SIPNOX,611039,2,,Essex County,NY031,031,Pulp & Paper Mill,43.8914,-73.3961,Sylvamo North America LLC (Owner)|Sylvamo North America LLC (Operator),,,Dry bottom wall-fired boiler,Residual Oil,"Natural Gas, Wood",,Low NOx Burner Technology w/ Overfire Air,Wet Scrubber|Wet ESP,,2000-01-01,Operating,855,GEN1 (42.1)
NY,KIAC Cogeneration,54114,GT1,,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",605705,2,NPCC,Queens County,NY081,081,Cogeneration,40.6417,-73.7778,Calpine Corporation (Owner)|Calpine Corporation (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,1995-02-01,Operating,718,"GEN1 (47.1), GEN3 (27)"
NY,KIAC Cogeneration,54114,GT2,,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",605705,2,NPCC,Queens County,NY081,081,Cogeneration,40.6417,-73.7778,Calpine Corporation (Owner)|Calpine Corporation (Operator),,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,1995-02-01,Operating,718,"GEN2 (47.1), GEN3 (27)"
NY,"World Generation X, LLC",54131,NTCT1,,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",2451,2,,Niagara County,NY063,063,Cogeneration,43.0483,-78.8539,"Digihost International, Inc. (Owner)|North American Energy Services (Operator)",,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,1993-09-08,Operating,650,"GEN1 (38.3), GEN2 (17)"
NY,Nissequogue Energy Center,54149,1,,2025,"CSNOX, CSOSG2E, CSSO2G1, RGGI",3292,2,,Suffolk County,NY103,103,Cogeneration,40.9168,-73.1292,"Nissequogue Cogen Partners (Owner)|Calpine Operating Services Company, Inc. (Operator)",,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,1995-04-01,Operating,670,GEN1 (42)
NY,Independence,54547,1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603383,2,,Oswego County,NY075,075,Cogeneration,43.495,-76.4508,"Sithe/Independence Power Partners, L.P. (Owner)|Sithe/Independence Power Partners, L.P. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,1994-10-01,Operating,2162,"5 (204.5), 1 (169.2)"
NY,Independence,54547,2,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603383,2,,Oswego County,NY075,075,Cogeneration,43.495,-76.4508,"Sithe/Independence Power Partners, L.P. (Owner)|Sithe/Independence Power Partners, L.P. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,1994-09-01,Operating,2162,"5 (204.5), 2 (169.2)"
NY,Independence,54547,3,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603383,2,,Oswego County,NY075,075,Cogeneration,43.495,-76.4508,"Sithe/Independence Power Partners, L.P. (Owner)|Sithe/Independence Power Partners, L.P. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,1994-08-01,Operating,2162,"3 (169.2), 6 (204.5)"
NY,Independence,54547,4,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603383,2,,Oswego County,NY075,075,Cogeneration,43.495,-76.4508,"Sithe/Independence Power Partners, L.P. (Owner)|Sithe/Independence Power Partners, L.P. (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,1994-08-01,Operating,2162,"4 (169.2), 6 (204.5)"
NY,"Saranac Power Partners, LP",54574,00001,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",607918,2,,Clinton County,NY019,019,Cogeneration,44.7132,-73.4557,"Saranac Power Partners, LP (Owner)|Falcon Power Operating Company (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,1994-06-21,Operating,1676,"GEN3 (95.2), GEN1 (95.2)"
NY,"Saranac Power Partners, LP",54574,00002,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",607918,2,,Clinton County,NY019,019,Cogeneration,44.7132,-73.4557,"Saranac Power Partners, LP (Owner)|Falcon Power Operating Company (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,1994-06-21,Operating,1676,"GEN3 (95.2), GEN2 (95.2)"
NY,Massena Energy Facility,54592,001,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",602898,2,,St. Lawrence County,NY089,089,Cogeneration,44.9503,-74.8928,"Power City Partners, LP (Owner)|MEG OP Co (Morris Energy Group Operating Company) (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction|Steam Injection,,,1993-04-01,Operating,900,"GEN2 (35.3), GEN1 (66.6)"
NY,Batavia Energy,54593,1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",2129,2,NPCC,Genesee County,NY037,037,Cogeneration,42.9828,-78.1592,"Seneca Power Partners, LP (Owner)|Seneca Power Partners, LP (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Steam Injection,,,1992-09-01,Operating,551,"GEN1 (47.7), GEN2 (18.6)"
NY,Brooklyn Navy Yard Cogeneration,54914,1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",1009,2,NPCC,Kings County,NY047,047,Cogeneration,40.6994,-73.9758,Brooklyn Navy Yard Cogeneration (Owner)|Veolia North America (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,1996-03-01,Operating,1503,"03 (40.3), 01 (128)"
NY,Brooklyn Navy Yard Cogeneration,54914,2,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",1009,2,NPCC,Kings County,NY047,047,Cogeneration,40.6994,-73.9758,Brooklyn Navy Yard Cogeneration (Owner)|Veolia North America (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,1996-03-01,Operating,1503,"02 (128), 04 (40.3)"
NY,Astoria Energy,55375,CT1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603228,2,,Queens County,NY081,081,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC (Owner)|NAES Corporation (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2006-03-29,Operating,2550,"CT1 (170), ST1 (180)"
NY,Astoria Energy,55375,CT2,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603228,2,,Queens County,NY081,081,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC (Owner)|NAES Corporation (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2006-03-29,Operating,2550,"CT2 (170), ST1 (180)"
NY,Astoria Energy,55375,CT3,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603228,2,,Queens County,NY081,081,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC (Owner)|NAES Corporation (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2011-04-06,Operating,2550,"ST2 (180), CT3 (170)"
NY,Astoria Energy,55375,CT4,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",603228,2,,Queens County,NY081,081,Electric Utility,40.7825,-73.8964,"Astoria Energy, LLC (Owner)|NAES Corporation (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2011-04-11,Operating,2550,"ST2 (180), CT4 (170)"
NY,Athens Generating Company,55405,1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",611047,2,,Greene County,NY039,039,Electric Utility,42.2728,-73.8492,"New Athens Generating Company, LLC (Owner)|New Athens Generating Company, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2003-06-27,Operating,3100,"CT1 (300), ST1 (141)"
NY,Athens Generating Company,55405,2,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",611047,2,,Greene County,NY039,039,Electric Utility,42.2728,-73.8492,"New Athens Generating Company, LLC (Owner)|New Athens Generating Company, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2003-05-12,Operating,3100,"ST2 (141), CT2 (300)"
NY,Athens Generating Company,55405,3,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",611047,2,,Greene County,NY039,039,Electric Utility,42.2728,-73.8492,"New Athens Generating Company, LLC (Owner)|New Athens Generating Company, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2003-04-08,Operating,3100,"CT3 (300), ST3 (141)"
NY,Bayswater Peaking Facility,55699,1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI","611012 (Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",2,,Queens County,NY081,081,Electric Utility,40.6106,-73.7614,"Bayswater Peaking Facility, LLC (Owner)|Bayswater Peaking Facility, LLC (Operator)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Selective Catalytic Reduction|Water Injection,,,2002-07-01,Operating,680,1 (60.5)
NY,Bayswater Peaking Facility,55699,2,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI","611012 (Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",2,,Queens County,NY081,081,Electric Utility,40.6106,-73.7614,"Jamaica Bay Peaking Facility, LLC (Owner)|Jamaica Bay Peaking Facility, LLC (Operator)",Phase 2,,Combustion turbine,Diesel Oil,Pipeline Natural Gas,,Water Injection|Selective Catalytic Reduction,,,2003-07-02,Operating,680,2 (60.5)
NY,Edgewood Energy,55786,CT01,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI","610552 (Ended Feb 05, 2025), 608523 (Started Feb 05, 2025)(Ended Feb 06, 2025), 604966 (Started Feb 06, 2025)(Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",2,,Suffolk County,NY103,103,Electric Utility,40.7861,-73.2931,"J Power USA Development Co, Ltd. (Owner) (Ended Feb 26, 2025)|Hull Street Energy (Owner) (Started Feb 26, 2025)|J Power USA Development Co, Ltd. (Operator) (Ended Feb 26, 2025)|Hull Street Energy (Operator) (Started Feb 26, 2025)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection|Selective Catalytic Reduction,,,2002-07-15,Operating,480,CT01 (50)
NY,Edgewood Energy,55786,CT02,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI","610552 (Ended Feb 05, 2025), 608523 (Started Feb 05, 2025)(Ended Feb 06, 2025), 604966 (Started Feb 06, 2025)(Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",2,,Suffolk County,NY103,103,Electric Utility,40.7861,-73.2931,"J Power USA Development Co, Ltd. (Owner) (Ended Feb 26, 2025)|Hull Street Energy (Owner) (Started Feb 26, 2025)|J Power USA Development Co, Ltd. (Operator) (Ended Feb 26, 2025)|Hull Street Energy (Operator) (Started Feb 26, 2025)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection|Selective Catalytic Reduction,,,2002-07-15,Operating,480,CT02 (50)
NY,Shoreham Energy,55787,CT01,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI","610552 (Ended Feb 05, 2025), 608523 (Started Feb 05, 2025)(Ended Feb 06, 2025), 604966 (Started Feb 06, 2025)(Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",2,,Suffolk County,NY103,103,Electric Utility,40.9572,-72.8664,"J Power USA Development Co, Ltd. (Owner) (Ended Feb 26, 2025)|Hull Street Energy (Owner) (Started Feb 26, 2025)|J Power USA Development Co, Ltd. (Operator) (Ended Feb 26, 2025)|Hull Street Energy (Operator) (Started Feb 26, 2025)",Phase 2,,Combustion turbine,Diesel Oil,,,Water Injection|Selective Catalytic Reduction,,,2002-07-20,Operating,461,CT01 (50)
NY,Shoreham Energy,55787,CT02,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI","610552 (Ended Feb 05, 2025), 608523 (Started Feb 05, 2025)(Ended Feb 06, 2025), 604966 (Started Feb 06, 2025)(Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",2,,Suffolk County,NY103,103,Electric Utility,40.9572,-72.8664,"J Power USA Development Co, Ltd. (Owner) (Ended Feb 26, 2025)|Hull Street Energy (Owner) (Started Feb 26, 2025)|J Power USA Development Co, Ltd. (Operator) (Ended Feb 26, 2025)|Hull Street Energy (Operator) (Started Feb 26, 2025)",Phase 2,,Combustion turbine,Diesel Oil,,,Water Injection|Selective Catalytic Reduction,,,2002-07-22,Operating,461,CT02 (50)
NY,"Hawkeye Energy Greenport, LLC",55969,U-01,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",609564,2,,Suffolk County,NY103,103,Electric Utility,41.1056,-72.3767,"Hawkeye Energy Greenport, LLC (Owner)|Hawkeye Energy Greenport, LLC (Operator)",Phase 2,,Combustion turbine,Diesel Oil,,,Water Injection|Selective Catalytic Reduction,,,2003-06-23,Operating,575,U-01 (54)
NY,Equus  Power I,56032,0001,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI","610552 (Ended Feb 05, 2025), 608523 (Started Feb 05, 2025)(Ended Feb 06, 2025), 604966 (Started Feb 06, 2025)(Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",2,,Nassau County,NY059,059,Electric Utility,40.6447,-73.5683,"J Power USA Development Co, Ltd. (Owner) (Ended Feb 26, 2025)|Hull Street Energy (Owner) (Started Feb 26, 2025)|J Power USA Development Co, Ltd. (Operator) (Ended Feb 26, 2025)|Hull Street Energy (Operator) (Started Feb 26, 2025)",Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection|Selective Catalytic Reduction,,,2004-07-01,Operating,520.7,0001 (60)
NY,Pinelawn Power,56188,00001,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI","610552 (Ended Feb 05, 2025), 608523 (Started Feb 05, 2025)(Ended Feb 06, 2025), 604966 (Started Feb 06, 2025)(Ended Feb 28, 2025), 611013 (Started Feb 28, 2025)",2,,Suffolk County,NY103,103,Electric Utility,40.7358,-73.3881,"J Power USA Development Co, Ltd. (Owner) (Ended Feb 26, 2025)|Hull Street Energy (Owner) (Started Feb 26, 2025)|J Power USA Development Co, Ltd. (Operator) (Ended Feb 26, 2025)|Hull Street Energy (Operator) (Started Feb 26, 2025)",Phase 2,,Combined cycle,Pipeline Natural Gas,Other Oil,,Water Injection|Selective Catalytic Reduction,,,2005-06-14,Operating,850,"CTG (50), STG (32)"
NY,Poletti 500 MW CC,56196,CTG7A,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",605253,2,,Queens County,NY081,081,Electric Utility,40.7881,-73.9056,New York Power Authority (Owner)|New York Power Authority (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2005-12-31,Operating,2080,"CT01 (170), CA01 (188)"
NY,Poletti 500 MW CC,56196,CTG7B,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",605253,2,,Queens County,NY081,081,Electric Utility,40.7881,-73.9056,New York Power Authority (Owner)|New York Power Authority (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2005-12-31,Operating,2041,"CT02 (170), CA01 (188)"
NY,Caithness Long Island Energy Center,56234,0001,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",1245,2,NPCC,Suffolk County,NY103,103,Electric Utility,40.8142,-72.9403,Caithness Energy (Owner)|Siemens Power Generation Operating Services Co (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Ammonia Injection|Selective Catalytic Reduction,,,2009-04-17,Operating,2650,"ST01 (152.7), CT01 (196.2)"
NY,"Empire Generating Co, LLC",56259,CT-1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",605110,2,NPCC,Rensselaer County,NY083,083,Electric Utility,42.6296,-73.749,"Empire Generating Co, LLC (Owner)|Empire Generating Co, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2010-05-26,Operating,2750,"ST13 (295.7), CT11 (179)"
NY,"Empire Generating Co, LLC",56259,CT-2,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",605110,2,NPCC,Rensselaer County,NY083,083,Electric Utility,42.6296,-73.749,"Empire Generating Co, LLC (Owner)|Empire Generating Co, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners|Water Injection|Selective Catalytic Reduction,,,2010-06-03,Operating,2750,"ST13 (295.7), CT12 (179)"
NY,Valley Energy Center,56940,1,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",602660,2,,Orange County,NY071,071,Electric Utility,41.413,-74.435,"CPV Valley LLC (Owner)|DGC Operations, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction,,,2018-01-25,Operating,2734,"CTG1 (234), STG (300)"
NY,Valley Energy Center,56940,2,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",602660,2,,Orange County,NY071,071,Electric Utility,41.413,-74.435,"CPV Valley LLC (Owner)|DGC Operations, LLC (Operator)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction,,,2018-01-24,Operating,2734,"STG (300), CTG2 (234)"
NY,Cricket Valley Energy Center,57185,U001,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, NSPS4T, RGGI","608730 (Ended Aug 04, 2025), 606503 (Started Aug 04, 2025)",2,,Dutchess County,NY027,027,Electric Utility,41.6762,-73.5806,Cricket Valley Energy Center LLC (Owner)|Cricket Valley Energy Center LLC (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,2019-10-25,Operating,2800,"CT1 (236.3), ST1 (174.3)"
NY,Cricket Valley Energy Center,57185,U002,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, NSPS4T, RGGI","608730 (Ended Aug 04, 2025), 606503 (Started Aug 04, 2025)",2,,Dutchess County,NY027,027,Electric Utility,41.6762,-73.5806,Cricket Valley Energy Center LLC (Owner)|Cricket Valley Energy Center LLC (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,2019-11-21,Operating,2800,"ST2 (174.3), CT2 (236.3)"
NY,Cricket Valley Energy Center,57185,U003,,2025,"ARP, CSNOX, CSOSG2E, CSSO2G1, NSPS4T, RGGI","608730 (Ended Aug 04, 2025), 606503 (Started Aug 04, 2025)",2,,Dutchess County,NY027,027,Electric Utility,41.6762,-73.5806,Cricket Valley Energy Center LLC (Owner)|Cricket Valley Energy Center LLC (Operator),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners|Selective Catalytic Reduction,,,2020-03-03,Operating,2800,"CT3 (236.3), ST3 (174.3)"
